case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
8457,T02 Check confirmation of receipt - complete,Value24,2011/7/27 10:09:55,Value1,Value1,Value2,Value2,Value2
8457,T04 Determine confirmation of receipt - complete,Value24,2011/7/27 10:10:12,Value1,Value1,Value2,Value2,Value4
8457,T05 Print and send confirmation of receipt - complete,Value24,2011/7/27 10:10:29,Value1,Value1,Value2,Value2,Value5
8457,T06 Determine necessity of stop advice - complete,Value24,2011/7/27 10:10:42,Value1,Value1,Value2,Value2,Value1
8457,T10 Determine necessity to stop indication - complete,Value24,2011/7/27 10:11:00,Value1,Value1,Value2,Value2,Value1
6804,Confirmation of receipt - complete,Value15,2011/4/21 11:02:53,Value1,Value1,Value4,Value3,Value3
6804,T02 Check confirmation of receipt - complete,Value15,2011/4/21 11:03:08,Value1,Value1,Value4,Value3,Value2
6804,T04 Determine confirmation of receipt - complete,Value15,2011/4/21 11:03:28,Value1,Value1,Value4,Value3,Value4
6804,T05 Print and send confirmation of receipt - complete,Value15,2011/4/21 11:03:39,Value1,Value1,Value4,Value3,Value5
6804,T06 Determine necessity of stop advice - complete,Value15,2011/4/21 11:03:51,Value1,Value1,Value4,Value3,Value1
6804,T10 Determine necessity to stop indication - complete,Value15,2011/4/21 11:04:11,Value1,Value1,Value4,Value3,Value1
7016,Confirmation of receipt - complete,Value14,2011/5/2 12:46:29,Value1,Value1,Value4,Value14,Value3
7016,T02 Check confirmation of receipt - complete,Value14,2011/5/2 13:34:33,Value1,Value1,Value4,Value14,Value2
7016,T04 Determine confirmation of receipt - complete,Value14,2011/5/2 13:34:59,Value1,Value1,Value4,Value14,Value4
7016,T05 Print and send confirmation of receipt - complete,Value14,2011/5/2 13:37:26,Value1,Value1,Value4,Value14,Value5
7016,T06 Determine necessity of stop advice - complete,Value14,2011/5/2 13:45:24,Value1,Value1,Value4,Value14,Value1
7016,T07-1 Draft intern advice aspect 1 - complete,Value14,2011/5/2 13:46:25,Value1,Value1,Value4,Value14,Value6
7016,T08 Draft and send request for advice - complete,Value14,2011/5/2 13:47:16,Value1,Value1,Value4,Value14,Value1
7016,T09-4 Process or receive external advice from party 4 - complete,Value14,2011/5/2 13:47:38,Value1,Value1,Value4,Value14,Value1
7016,T06 Determine necessity of stop advice - complete,Value14,2011/5/2 13:48:15,Value1,Value1,Value4,Value14,Value1
7016,T10 Determine necessity to stop indication - complete,Value14,2011/5/2 13:48:51,Value1,Value1,Value4,Value14,Value1
6874,Confirmation of receipt - complete,Value4,2011/5/31 7:49:05,Value1,Value1,Value4,Value11,Value3
8047,Confirmation of receipt - complete,Value4,2011/6/15 8:43:42,Value1,Value1,Value4,Value19,Value1
8047,T02 Check confirmation of receipt - complete,Value47,2011/6/15 10:54:48,Value1,Value1,Value4,Value19,Value2
8047,T06 Determine necessity of stop advice - complete,Value22,2011/6/15 11:51:35,Value1,Value1,Value4,Value19,Value1
8047,T10 Determine necessity to stop indication - complete,Value22,2011/6/15 11:55:26,Value1,Value1,Value4,Value19,Value1
8047,T04 Determine confirmation of receipt - complete,Value22,2011/6/15 20:55:28,Value1,Value1,Value4,Value19,Value4
8047,T03 Adjust confirmation of receipt - complete,Value22,2011/6/15 20:55:48,Value1,Value1,Value4,Value19,Value1
8047,T02 Check confirmation of receipt - complete,Value22,2011/6/15 20:59:51,Value1,Value1,Value4,Value19,Value2
4920,Confirmation of receipt - complete,Value32,2011/1/12 14:45:57,Value3,Value1,Value4,Value28,Value3
4920,T02 Check confirmation of receipt - complete,Value2,2011/1/13 11:15:13,Value3,Value1,Value4,Value28,Value2
4920,T04 Determine confirmation of receipt - complete,Value2,2011/1/13 11:15:33,Value3,Value1,Value4,Value28,Value4
4920,T05 Print and send confirmation of receipt - complete,Value12,2011/1/18 9:40:49,Value3,Value1,Value4,Value28,Value5
4920,T06 Determine necessity of stop advice - complete,Value32,2011/1/24 8:59:58,Value3,Value1,Value4,Value28,Value1
4920,T10 Determine necessity to stop indication - complete,Value32,2011/1/24 9:00:21,Value3,Value1,Value4,Value28,Value1
8840,Confirmation of receipt - complete,Value6,2011/8/4 8:39:45,Value1,Value1,Value2,Value4,Value3
8840,T02 Check confirmation of receipt - complete,Value6,2011/8/4 8:40:05,Value1,Value1,Value2,Value4,Value2
8840,T04 Determine confirmation of receipt - complete,Value6,2011/8/4 8:40:20,Value1,Value1,Value2,Value4,Value4
8840,T05 Print and send confirmation of receipt - complete,Value6,2011/8/4 8:40:37,Value1,Value1,Value2,Value4,Value5
8840,T06 Determine necessity of stop advice - complete,Value6,2011/8/4 8:41:54,Value1,Value1,Value2,Value4,Value1
8840,T10 Determine necessity to stop indication - complete,Value6,2011/8/4 8:43:07,Value1,Value1,Value2,Value4,Value1
7685,Confirmation of receipt - complete,Value17,2011/7/4 12:08:41,Value1,Value1,Value2,Value13,Value3
7685,T02 Check confirmation of receipt - complete,Value17,2011/7/4 12:09:49,Value1,Value1,Value2,Value13,Value2
7685,T04 Determine confirmation of receipt - complete,Value17,2011/7/4 12:10:23,Value1,Value1,Value2,Value13,Value4
7685,T05 Print and send confirmation of receipt - complete,Value17,2011/7/4 12:11:08,Value1,Value1,Value2,Value13,Value5
7685,T06 Determine necessity of stop advice - complete,Value17,2011/7/4 13:55:34,Value1,Value1,Value2,Value13,Value1
7685,T10 Determine necessity to stop indication - complete,Value17,2011/7/4 14:01:47,Value1,Value1,Value2,Value13,Value1
8342,Confirmation of receipt - complete,Value21,2011/6/30 11:31:45,Value1,Value1,Value2,Value18,Value1
8342,T02 Check confirmation of receipt - complete,Value19,2011/7/7 10:57:28,Value1,Value1,Value2,Value18,Value2
8342,T04 Determine confirmation of receipt - complete,Value19,2011/7/7 10:57:47,Value1,Value1,Value2,Value18,Value4
8342,T05 Print and send confirmation of receipt - complete,Value19,2011/7/7 10:58:04,Value1,Value1,Value2,Value18,Value5
8342,T06 Determine necessity of stop advice - complete,Value19,2011/7/7 10:58:51,Value1,Value1,Value2,Value18,Value1
8342,T10 Determine necessity to stop indication - complete,Value19,2011/7/7 10:59:11,Value1,Value1,Value2,Value18,Value1
9955,Confirmation of receipt - complete,Value11,2011/10/31 14:52:30,Value1,Value1,Value2,Value13,Value3
9955,T02 Check confirmation of receipt - complete,Value11,2011/10/31 14:52:54,Value1,Value1,Value2,Value13,Value2
9955,T04 Determine confirmation of receipt - complete,Value11,2011/10/31 14:53:19,Value1,Value1,Value2,Value13,Value4
9955,T05 Print and send confirmation of receipt - complete,Value11,2011/10/31 14:53:51,Value1,Value1,Value2,Value13,Value5
9955,T06 Determine necessity of stop advice - complete,Value11,2011/11/23 8:38:58,Value1,Value1,Value2,Value13,Value1
9955,T10 Determine necessity to stop indication - complete,Value11,2011/11/23 13:57:38,Value1,Value1,Value2,Value13,Value1
5558,Confirmation of receipt - complete,Value13,2011/2/3 10:59:56,Value1,Value1,Value4,Value12,Value3
5558,T02 Check confirmation of receipt - complete,Value13,2011/2/3 11:00:14,Value1,Value1,Value4,Value12,Value2
5558,T04 Determine confirmation of receipt - complete,Value1,2011/2/3 11:04:02,Value1,Value1,Value4,Value12,Value4
5558,T05 Print and send confirmation of receipt - complete,Value1,2011/2/3 11:05:05,Value1,Value1,Value4,Value12,Value5
5558,T06 Determine necessity of stop advice - complete,Value13,2011/2/3 11:08:45,Value1,Value1,Value4,Value12,Value1
5558,T10 Determine necessity to stop indication - complete,Value13,2011/2/3 11:11:58,Value1,Value1,Value4,Value12,Value1
4683,Confirmation of receipt - complete,Value29,2010/12/10 16:52:37,Value1,Value1,Value4,Value24,Value3
4683,T06 Determine necessity of stop advice - complete,Value29,2010/12/10 16:52:53,Value1,Value1,Value4,Value24,Value1
4683,T10 Determine necessity to stop indication - complete,Value29,2010/12/10 16:53:12,Value1,Value1,Value4,Value24,Value1
4683,T02 Check confirmation of receipt - complete,Value31,2010/12/13 10:50:02,Value1,Value1,Value4,Value24,Value3
4683,T04 Determine confirmation of receipt - complete,Value22,2010/12/13 15:43:21,Value1,Value1,Value4,Value24,Value4
4683,T05 Print and send confirmation of receipt - complete,Value29,2010/12/13 16:35:32,Value1,Value1,Value4,Value24,Value5
6078,Confirmation of receipt - complete,Value10,2011/3/1 10:50:42,Value2,Value1,Value4,Value8,Value3
6078,T02 Check confirmation of receipt - complete,Value10,2011/3/1 10:51:49,Value2,Value1,Value4,Value8,Value3
6078,T04 Determine confirmation of receipt - complete,Value45,2011/3/2 8:58:26,Value2,Value1,Value4,Value8,Value3
6078,T05 Print and send confirmation of receipt - complete,Value12,2011/3/2 14:23:33,Value2,Value1,Value4,Value8,Value5
6078,T06 Determine necessity of stop advice - complete,Value10,2011/3/15 15:35:07,Value2,Value1,Value4,Value8,Value1
6078,T10 Determine necessity to stop indication - complete,Value10,2011/3/15 15:35:25,Value2,Value1,Value4,Value8,Value1
4249,Confirmation of receipt - complete,Value30,2010/11/30 12:05:24,Value1,Value1,Value4,Value3,Value3
4249,T06 Determine necessity of stop advice - complete,Value30,2010/11/30 12:18:29,Value1,Value1,Value4,Value3,Value1
4249,T02 Check confirmation of receipt - complete,Value30,2010/11/30 12:19:15,Value1,Value1,Value4,Value3,Value3
4249,T10 Determine necessity to stop indication - complete,Value30,2010/11/30 12:19:49,Value1,Value1,Value4,Value3,Value1
4249,T04 Determine confirmation of receipt - complete,Value30,2010/11/30 12:20:31,Value1,Value1,Value4,Value3,Value4
4249,T05 Print and send confirmation of receipt - complete,Value30,2010/11/30 12:20:46,Value1,Value1,Value4,Value3,Value5
10675,Confirmation of receipt - complete,Value17,2011/12/23 14:36:26,Value1,Value1,Value2,Value16,Value3
10675,T06 Determine necessity of stop advice - complete,Value17,2011/12/23 14:38:24,Value1,Value1,Value2,Value16,Value1
10675,T10 Determine necessity to stop indication - complete,Value17,2011/12/23 14:39:08,Value1,Value1,Value2,Value16,Value1
4599,Confirmation of receipt - complete,Value11,2010/12/6 13:55:45,Value1,Value1,Value4,Value13,Value3
4599,T02 Check confirmation of receipt - complete,Value11,2010/12/6 13:55:59,Value1,Value1,Value4,Value13,Value2
4599,T04 Determine confirmation of receipt - complete,Value2,2010/12/7 8:17:59,Value1,Value1,Value4,Value13,Value4
4599,T05 Print and send confirmation of receipt - complete,Value12,2010/12/7 8:32:45,Value1,Value1,Value4,Value13,Value5
4599,T06 Determine necessity of stop advice - complete,Value4,2011/1/10 15:10:37,Value1,Value1,Value4,Value13,Value1
4081,Confirmation of receipt - complete,Value10,2010/11/5 8:58:23,Value1,Value3,Value4,Value8,Value1
4081,T02 Check confirmation of receipt - complete,Value23,2010/11/5 9:39:30,Value1,Value3,Value4,Value8,Value3
4081,T03 Adjust confirmation of receipt - complete,Value10,2010/11/5 11:22:11,Value1,Value3,Value4,Value8,Value1
4081,T02 Check confirmation of receipt - complete,Value23,2010/11/9 15:45:27,Value1,Value3,Value4,Value8,Value3
4081,T04 Determine confirmation of receipt - complete,Value2,2010/11/12 15:02:27,Value1,Value3,Value4,Value8,Value4
4081,T05 Print and send confirmation of receipt - complete,Value12,2010/11/16 10:29:07,Value1,Value3,Value4,Value8,Value5
4081,T06 Determine necessity of stop advice - complete,Value10,2010/11/18 12:24:29,Value1,Value3,Value4,Value8,Value1
4081,T10 Determine necessity to stop indication - complete,Value10,2010/11/18 12:24:43,Value1,Value3,Value4,Value8,Value1
10757,Confirmation of receipt - complete,Value6,2011/12/13 12:09:29,Value1,Value1,Value2,Value4,Value3
10757,T02 Check confirmation of receipt - complete,Value6,2011/12/13 15:18:52,Value1,Value1,Value2,Value4,Value2
10757,T04 Determine confirmation of receipt - complete,Value6,2011/12/13 15:19:42,Value1,Value1,Value2,Value4,Value4
10757,T05 Print and send confirmation of receipt - complete,Value6,2011/12/13 15:20:27,Value1,Value1,Value2,Value4,Value5
10757,T06 Determine necessity of stop advice - complete,Value6,2011/12/13 15:28:47,Value1,Value1,Value2,Value4,Value1
10757,T10 Determine necessity to stop indication - complete,Value6,2011/12/13 15:29:30,Value1,Value1,Value2,Value4,Value1
6145,Confirmation of receipt - complete,Value32,2011/2/23 12:45:31,Value1,Value1,Value4,Value28,Value3
6145,T06 Determine necessity of stop advice - complete,Value32,2011/2/23 12:51:58,Value1,Value1,Value4,Value28,Value1
6145,T10 Determine necessity to stop indication - complete,Value32,2011/2/28 10:47:25,Value1,Value1,Value4,Value28,Value1
6145,T02 Check confirmation of receipt - complete,Value2,2011/2/28 11:53:01,Value1,Value1,Value4,Value28,Value2
6145,T04 Determine confirmation of receipt - complete,Value2,2011/2/28 11:53:15,Value1,Value1,Value4,Value28,Value4
6145,T05 Print and send confirmation of receipt - complete,Value12,2011/3/1 10:13:08,Value1,Value1,Value4,Value28,Value5
7686,Confirmation of receipt - complete,Value15,2011/5/26 15:18:56,Value1,Value1,Value3,Value3,Value3
7686,T02 Check confirmation of receipt - complete,Value15,2011/5/26 15:19:11,Value1,Value1,Value3,Value3,Value2
7686,T04 Determine confirmation of receipt - complete,Value15,2011/5/26 15:19:24,Value1,Value1,Value3,Value3,Value4
7686,T05 Print and send confirmation of receipt - complete,Value15,2011/5/26 15:19:44,Value1,Value1,Value3,Value3,Value5
7686,T06 Determine necessity of stop advice - complete,Value15,2011/6/28 13:18:34,Value1,Value1,Value3,Value3,Value1
7686,T10 Determine necessity to stop indication - complete,Value15,2011/6/28 13:19:29,Value1,Value1,Value3,Value3,Value1
3989,Confirmation of receipt - complete,Value14,2010/10/22 9:57:24,Value1,Value1,Value4,Value14,Value1
3989,T02 Check confirmation of receipt - complete,Value14,2010/10/22 9:57:46,Value1,Value1,Value4,Value14,Value2
3989,T04 Determine confirmation of receipt - complete,Value14,2010/10/22 9:58:13,Value1,Value1,Value4,Value14,Value4
3989,T05 Print and send confirmation of receipt - complete,Value14,2010/10/22 9:58:35,Value1,Value1,Value4,Value14,Value5
3989,T06 Determine necessity of stop advice - complete,Value14,2010/10/22 9:59:05,Value1,Value1,Value4,Value14,Value1
3989,T10 Determine necessity to stop indication - complete,Value14,2010/10/22 9:59:37,Value1,Value1,Value4,Value14,Value1
10073,Confirmation of receipt - complete,Value7,2011/11/29 14:28:09,Value1,Value1,Value2,Value6,Value3
10073,T02 Check confirmation of receipt - complete,Value7,2011/11/29 14:40:03,Value1,Value1,Value2,Value6,Value2
10073,T04 Determine confirmation of receipt - complete,Value7,2011/11/29 14:40:32,Value1,Value1,Value2,Value6,Value4
10073,T05 Print and send confirmation of receipt - complete,Value7,2011/11/29 14:41:12,Value1,Value1,Value2,Value6,Value5
10073,T06 Determine necessity of stop advice - complete,Value7,2011/11/29 14:42:10,Value1,Value1,Value2,Value6,Value1
10073,T07-1 Draft intern advice aspect 1 - complete,Value7,2011/11/30 10:53:50,Value1,Value1,Value2,Value6,Value6
10073,T08 Draft and send request for advice - complete,Value7,2011/11/30 10:54:47,Value1,Value1,Value2,Value6,Value1
10073,T09-1 Process or receive external advice from party 1 - complete,Value7,2011/11/30 11:02:34,Value1,Value1,Value2,Value6,Value1
10073,T06 Determine necessity of stop advice - complete,Value7,2011/11/30 11:04:28,Value1,Value1,Value2,Value6,Value1
10073,T10 Determine necessity to stop indication - complete,Value7,2011/11/30 11:05:13,Value1,Value1,Value2,Value6,Value1
9088,Confirmation of receipt - complete,Value3,2011/9/5 9:20:23,Value1,Value1,Value5,Value21,Value3
9088,T06 Determine necessity of stop advice - complete,Value4,2011/9/5 10:52:53,Value1,Value1,Value5,Value21,Value1
9088,T02 Check confirmation of receipt - complete,Value4,2011/9/5 10:52:54,Value1,Value1,Value5,Value21,Value2
8135,Confirmation of receipt - complete,Value29,2011/7/5 10:08:44,Value1,Value1,Value3,Value3,Value1
8135,T02 Check confirmation of receipt - complete,Value29,2011/7/5 10:24:29,Value1,Value1,Value3,Value3,Value2
8135,T04 Determine confirmation of receipt - complete,Value29,2011/7/5 10:25:35,Value1,Value1,Value3,Value3,Value4
8135,T05 Print and send confirmation of receipt - complete,Value29,2011/7/5 10:26:28,Value1,Value1,Value3,Value3,Value5
8135,T06 Determine necessity of stop advice - complete,Value29,2011/7/5 10:27:08,Value1,Value1,Value3,Value3,Value1
8135,T10 Determine necessity to stop indication - complete,Value29,2011/7/5 10:27:41,Value1,Value1,Value3,Value3,Value1
5536,Confirmation of receipt - complete,Value10,2011/2/10 13:13:09,Value1,Value1,Value4,Value8,Value3
5536,T02 Check confirmation of receipt - complete,Value10,2011/2/10 13:13:25,Value1,Value1,Value4,Value8,Value2
5536,T06 Determine necessity of stop advice - complete,Value10,2011/2/10 13:14:55,Value1,Value1,Value4,Value8,Value1
5536,T10 Determine necessity to stop indication - complete,Value10,2011/2/10 13:15:12,Value1,Value1,Value4,Value8,Value1
5536,T04 Determine confirmation of receipt - complete,Value2,2011/2/11 8:49:05,Value1,Value1,Value4,Value8,Value3
5536,T05 Print and send confirmation of receipt - complete,Value12,2011/2/11 9:12:14,Value1,Value1,Value4,Value8,Value5
8921,Confirmation of receipt - complete,Value24,2011/8/9 12:38:24,Value1,Value1,Value2,Value2,Value3
8921,T02 Check confirmation of receipt - complete,Value24,2011/8/9 12:38:53,Value1,Value1,Value2,Value2,Value2
8921,T04 Determine confirmation of receipt - complete,Value24,2011/8/9 12:39:17,Value1,Value1,Value2,Value2,Value4
8921,T05 Print and send confirmation of receipt - complete,Value24,2011/8/9 12:39:36,Value1,Value1,Value2,Value2,Value5
8921,T06 Determine necessity of stop advice - complete,Value24,2011/8/9 12:39:51,Value1,Value1,Value2,Value2,Value1
8921,T10 Determine necessity to stop indication - complete,Value24,2011/8/9 12:40:10,Value1,Value1,Value2,Value2,Value1
8921,T11 Create document X request unlicensed - complete,Value24,2011/8/9 14:31:12,Value1,Value1,Value2,Value2,Value1
8921,T12 Check document X request unlicensed - complete,Value24,2011/8/9 14:31:33,Value1,Value1,Value2,Value2,Value2
8921,T14 Determine document X request unlicensed - complete,Value24,2011/8/9 14:32:01,Value1,Value1,Value2,Value2,Value4
8921,T15 Print document X request unlicensed - complete,Value24,2011/8/9 14:32:23,Value1,Value1,Value2,Value2,Value5
8367,Confirmation of receipt - complete,Value39,2011/7/5 15:40:37,Value1,Value1,Value7,Value35,Value3
8367,T06 Determine necessity of stop advice - complete,Value39,2011/7/5 15:41:41,Value1,Value1,Value7,Value35,Value1
8367,T10 Determine necessity to stop indication - complete,Value39,2011/7/5 15:42:14,Value1,Value1,Value7,Value35,Value1
8367,T02 Check confirmation of receipt - complete,Value39,2011/7/5 16:01:23,Value1,Value1,Value7,Value35,Value3
8367,T04 Determine confirmation of receipt - complete,Value39,2011/7/5 16:02:37,Value1,Value1,Value7,Value35,Value3
8367,T05 Print and send confirmation of receipt - complete,Value12,2011/7/15 16:12:52,Value1,Value1,Value7,Value35,Value5
8639,Confirmation of receipt - complete,Value21,2011/7/18 10:56:56,Value1,Value1,Value3,Value3,Value1
8639,T02 Check confirmation of receipt - complete,Value15,2011/7/21 15:19:43,Value1,Value1,Value3,Value3,Value2
8639,T04 Determine confirmation of receipt - complete,Value15,2011/7/21 15:20:41,Value1,Value1,Value3,Value3,Value4
8639,T05 Print and send confirmation of receipt - complete,Value15,2011/7/21 15:21:07,Value1,Value1,Value3,Value3,Value5
8639,T06 Determine necessity of stop advice - complete,Value15,2011/7/21 15:21:28,Value1,Value1,Value3,Value3,Value1
8639,T10 Determine necessity to stop indication - complete,Value15,2011/7/21 15:21:47,Value1,Value1,Value3,Value3,Value1
7175,Confirmation of receipt - complete,Value13,2011/5/9 15:09:07,Value1,Value1,Value4,Value12,Value3
7175,T06 Determine necessity of stop advice - complete,Value13,2011/5/9 15:09:24,Value1,Value1,Value4,Value12,Value1
7175,T10 Determine necessity to stop indication - complete,Value13,2011/5/9 15:10:41,Value1,Value1,Value4,Value12,Value1
7175,T02 Check confirmation of receipt - complete,Value13,2011/5/9 15:10:54,Value1,Value1,Value4,Value12,Value2
7175,T04 Determine confirmation of receipt - complete,Value13,2011/5/9 15:11:09,Value1,Value1,Value4,Value12,Value4
7175,T05 Print and send confirmation of receipt - complete,Value13,2011/5/9 15:11:22,Value1,Value1,Value4,Value12,Value5
9487,Confirmation of receipt - complete,Value8,2011/9/21 9:42:20,Value2,Value1,Value2,Value7,Value3
9487,T02 Check confirmation of receipt - complete,Value8,2011/9/21 9:42:58,Value2,Value1,Value2,Value7,Value3
9487,T04 Determine confirmation of receipt - complete,Value8,2011/9/21 9:43:29,Value2,Value1,Value2,Value7,Value3
9487,T05 Print and send confirmation of receipt - complete,Value8,2011/9/21 9:43:56,Value2,Value1,Value2,Value7,Value3
9487,T06 Determine necessity of stop advice - complete,Value8,2011/9/21 9:44:18,Value2,Value1,Value2,Value7,Value1
9487,T10 Determine necessity to stop indication - complete,Value8,2011/9/21 9:44:37,Value2,Value1,Value2,Value7,Value1
6999,Confirmation of receipt - complete,Value10,2011/4/20 10:02:58,Value1,Value1,Value4,Value8,Value3
6999,T02 Check confirmation of receipt - complete,Value10,2011/4/20 10:07:43,Value1,Value1,Value4,Value8,Value3
6999,T04 Determine confirmation of receipt - complete,Value10,2011/4/20 10:08:24,Value1,Value1,Value4,Value8,Value3
6999,T05 Print and send confirmation of receipt - complete,Value10,2011/4/20 10:09:30,Value1,Value1,Value4,Value8,Value3
6999,T06 Determine necessity of stop advice - complete,Value10,2011/4/20 10:13:46,Value1,Value1,Value4,Value8,Value1
6999,T10 Determine necessity to stop indication - complete,Value10,2011/4/20 10:15:01,Value1,Value1,Value4,Value8,Value1
6682,Confirmation of receipt - complete,Value26,2011/4/7 11:09:40,Value1,Value1,Value4,Value22,Value3
6682,T06 Determine necessity of stop advice - complete,Value26,2011/4/7 11:14:40,Value1,Value1,Value4,Value22,Value1
6682,T02 Check confirmation of receipt - complete,Value26,2011/4/7 11:14:52,Value1,Value1,Value4,Value22,Value3
6682,T04 Determine confirmation of receipt - complete,Value26,2011/4/7 11:15:34,Value1,Value1,Value4,Value22,Value3
6682,T05 Print and send confirmation of receipt - complete,Value26,2011/4/7 11:15:51,Value1,Value1,Value4,Value22,Value5
6682,T10 Determine necessity to stop indication - complete,Value26,2011/4/7 12:06:16,Value1,Value1,Value4,Value22,Value1
4995,Confirmation of receipt - complete,Value19,2011/1/11 11:04:09,Value2,Value1,Value4,Value18,Value3
4995,T06 Determine necessity of stop advice - complete,Value19,2011/1/11 11:06:50,Value2,Value1,Value4,Value18,Value1
4995,T10 Determine necessity to stop indication - complete,Value19,2011/1/11 11:07:05,Value2,Value1,Value4,Value18,Value1
4995,T02 Check confirmation of receipt - complete,Value2,2011/1/11 12:16:04,Value2,Value1,Value4,Value18,Value2
4995,T04 Determine confirmation of receipt - complete,Value2,2011/1/11 12:16:14,Value2,Value1,Value4,Value18,Value4
4995,T05 Print and send confirmation of receipt - complete,Value12,2011/1/11 13:59:22,Value2,Value1,Value4,Value18,Value5
11115,Confirmation of receipt - complete,Value8,2012/1/18 15:46:14,Value1,Value1,Value2,Value7,Value3
11115,T06 Determine necessity of stop advice - complete,Value8,2012/1/18 15:46:48,Value1,Value1,Value2,Value7,Value1
11115,T02 Check confirmation of receipt - complete,Value8,2012/1/18 15:47:30,Value1,Value1,Value2,Value7,Value3
11115,T04 Determine confirmation of receipt - complete,Value8,2012/1/18 15:48:13,Value1,Value1,Value2,Value7,Value3
11115,T10 Determine necessity to stop indication - complete,Value8,2012/1/18 15:48:49,Value1,Value1,Value2,Value7,Value1
11115,T05 Print and send confirmation of receipt - complete,Value8,2012/1/18 15:49:35,Value1,Value1,Value2,Value7,Value3
5484,Confirmation of receipt - complete,Value4,2011/1/28 15:46:54,Value2,Value1,Value4,Value22,Value3
6297,Confirmation of receipt - complete,Value32,2011/3/10 8:56:43,Value2,Value1,Value2,Value13,Value3
6297,T06 Determine necessity of stop advice - complete,Value32,2011/3/10 8:57:35,Value2,Value1,Value2,Value13,Value1
6297,T10 Determine necessity to stop indication - complete,Value32,2011/3/10 8:58:06,Value2,Value1,Value2,Value13,Value1
6297,T02 Check confirmation of receipt - complete,Value26,2011/3/14 12:39:42,Value2,Value1,Value2,Value13,Value3
6297,T04 Determine confirmation of receipt - complete,Value26,2011/3/14 12:41:16,Value2,Value1,Value2,Value13,Value3
6297,T05 Print and send confirmation of receipt - complete,Value12,2011/3/15 12:19:36,Value2,Value1,Value2,Value13,Value5
10636,Confirmation of receipt - complete,Value1,2012/1/18 10:04:47,Value1,Value1,Value1,Value1,Value3
10636,T02 Check confirmation of receipt - complete,Value1,2012/1/18 10:05:30,Value1,Value1,Value1,Value1,Value2
10636,T04 Determine confirmation of receipt - complete,Value1,2012/1/18 10:06:07,Value1,Value1,Value1,Value1,Value4
10636,T05 Print and send confirmation of receipt - complete,Value1,2012/1/18 10:06:51,Value1,Value1,Value1,Value1,Value5
10636,T06 Determine necessity of stop advice - complete,Value1,2012/1/18 10:07:26,Value1,Value1,Value1,Value1,Value1
10636,T10 Determine necessity to stop indication - complete,Value1,2012/1/18 10:08:02,Value1,Value1,Value1,Value1,Value1
4146,Confirmation of receipt - complete,Value29,2010/11/25 16:15:12,Value1,Value1,Value4,Value4,Value3
4146,T06 Determine necessity of stop advice - complete,Value29,2010/11/25 16:15:43,Value1,Value1,Value4,Value4,Value1
4146,T10 Determine necessity to stop indication - complete,Value29,2010/11/25 16:16:30,Value1,Value1,Value4,Value4,Value1
4146,T02 Check confirmation of receipt - complete,Value30,2010/11/30 9:09:54,Value1,Value1,Value4,Value4,Value3
4146,T04 Determine confirmation of receipt - complete,Value30,2010/11/30 9:10:50,Value1,Value1,Value4,Value4,Value3
4146,T05 Print and send confirmation of receipt - complete,Value30,2010/11/30 9:11:12,Value1,Value1,Value4,Value4,Value5
9883,Confirmation of receipt - complete,Value17,2011/11/24 14:05:19,Value1,Value1,Value2,Value16,Value3
