case_id,description
3926,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
4100,Confirmation of receipt → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
4175,Confirmation of receipt → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
4084,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T07-5 Draft intern advice aspect 5
4081,Confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
4011,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
4188,Confirmation of receipt → T06 Determine necessity of stop advice → T08 Draft and send request for advice → T09-4 Process or receive external advice from party 4 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
3988,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T13 Adjust document X request unlicensed
4111,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T10 Determine necessity to stop indication
4161,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T03 Adjust confirmation of receipt → T06 Determine necessity of stop advice
4380,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt
3983,Confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt
4346,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
4157,Confirmation of receipt → T06 Determine necessity of stop advice → T06 Determine necessity of stop advice → T06 Determine necessity of stop advice → T07-4 Draft internal advice to hold for type 4 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
4249,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T10 Determine necessity to stop indication → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
4319,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T10 Determine necessity to stop indication
4158,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T04 Determine confirmation of receipt → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt
4185,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
4604,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T10 Determine necessity to stop indication
4553,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T07-4 Draft internal advice to hold for type 4 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
4584,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice
4518,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T14 Determine document X request unlicensed → T15 Print document X request unlicensed
4532,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt
4623,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T14 Determine document X request unlicensed → T15 Print document X request unlicensed
4539,Confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T08 Draft and send request for advice → T09-1 Process or receive external advice from party 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
4516,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T13 Adjust document X request unlicensed → T12 Check document X request unlicensed → T14 Determine document X request unlicensed → T15 Print document X request unlicensed
4502,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T05 Print and send confirmation of receipt → T10 Determine necessity to stop indication
4592,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T16 Report reasons to hold request → T17 Check report Y to stop indication → T19 Determine report Y to stop indication → T20 Print report Y to stop indication → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
4667,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
4762,Confirmation of receipt → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T08 Draft and send request for advice → T09-3 Process or receive external advice from party 3 → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
4537,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T16 Report reasons to hold request → T17 Check report Y to stop indication → T19 Determine report Y to stop indication → T20 Print report Y to stop indication
4771,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-3 Draft intern advice hold for aspect 3 → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-3 Draft intern advice hold for aspect 3 → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-3 Draft intern advice hold for aspect 3 → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
4808,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T05 Print and send confirmation of receipt → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
4827,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt → T11 Create document X request unlicensed
4978,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T05 Print and send confirmation of receipt → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
4997,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T08 Draft and send request for advice → T09-1 Process or receive external advice from party 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt
4941,Confirmation of receipt → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
5046,Confirmation of receipt → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt
5135,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
5044,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
5042,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
4923,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt
5351,Confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
5141,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
5235,Confirmation of receipt → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
5462,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T11 Create document X request unlicensed
5517,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T16 Report reasons to hold request → T17 Check report Y to stop indication → T19 Determine report Y to stop indication → T20 Print report Y to stop indication
5560,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T08 Draft and send request for advice → T09-4 Process or receive external advice from party 4 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
5380,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
5286,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
5533,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T04 Determine confirmation of receipt → T14 Determine document X request unlicensed → T05 Print and send confirmation of receipt → T15 Print document X request unlicensed
5597,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T14 Determine document X request unlicensed → T15 Print document X request unlicensed
6028,Confirmation of receipt → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
5457,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt
5748,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt
6070,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T10 Determine necessity to stop indication → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T14 Determine document X request unlicensed → T15 Print document X request unlicensed
5986,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T16 Report reasons to hold request → T17 Check report Y to stop indication → T19 Determine report Y to stop indication → T20 Print report Y to stop indication → T05 Print and send confirmation of receipt
6319,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T14 Determine document X request unlicensed → T15 Print document X request unlicensed
5595,Confirmation of receipt → T06 Determine necessity of stop advice → T08 Draft and send request for advice → T07-1 Draft intern advice aspect 1 → T07-2 Draft intern advice aspect 2 → T09-1 Process or receive external advice from party 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
6437,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt
6374,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T08 Draft and send request for advice → T09-1 Process or receive external advice from party 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
6438,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
6335,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T16 Report reasons to hold request → T17 Check report Y to stop indication → T18 Adjust report Y to stop indicition → T17 Check report Y to stop indication → T18 Adjust report Y to stop indicition → T17 Check report Y to stop indication → T18 Adjust report Y to stop indicition → T17 Check report Y to stop indication → T18 Adjust report Y to stop indicition → T17 Check report Y to stop indication → T19 Determine report Y to stop indication → T20 Print report Y to stop indication
6862,Confirmation of receipt → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
6751,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T03 Adjust confirmation of receipt
6902,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T07-5 Draft intern advice aspect 5 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
7016,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T08 Draft and send request for advice → T09-4 Process or receive external advice from party 4 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
7358,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
7305,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T10 Determine necessity to stop indication → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T14 Determine document X request unlicensed → T15 Print document X request unlicensed
7815,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T16 Report reasons to hold request → T17 Check report Y to stop indication → T18 Adjust report Y to stop indicition → T17 Check report Y to stop indication → T18 Adjust report Y to stop indicition → T17 Check report Y to stop indication → T19 Determine report Y to stop indication → T20 Print report Y to stop indication
7612,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T16 Report reasons to hold request → T17 Check report Y to stop indication → T19 Determine report Y to stop indication → T20 Print report Y to stop indication
8061,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T08 Draft and send request for advice → T09-3 Process or receive external advice from party 3 → T09-1 Process or receive external advice from party 1 → T07-3 Draft intern advice hold for aspect 3 → T07-5 Draft intern advice aspect 5 → T09-2 Process or receive external advice from party 2 → T09-4 Process or receive external advice from party 4 → T07-2 Draft intern advice aspect 2 → T07-1 Draft intern advice aspect 1 → T07-4 Draft internal advice to hold for type 4 → T06 Determine necessity of stop advice → T06 Determine necessity of stop advice → T06 Determine necessity of stop advice
8047,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T04 Determine confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt
8079,Confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt
7953,Confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T10 Determine necessity to stop indication
7980,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T06 Determine necessity of stop advice → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
5585,Confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T02 Check confirmation of receipt → T07-2 Draft intern advice aspect 2
8267,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice
7917,Confirmation of receipt → T02 Check confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
8318,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T04 Determine confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T10 Determine necessity to stop indication → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
8323,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T07-1 Draft intern advice aspect 1 → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
