resource,activity,timestamp,case,AMOUNT_REQ
11169,O_SENT,2011/10/27 12:00:56,180217,19000
11169,O_CANCELLED,2011/10/27 12:24:39,180217,19000
11169,O_SELECTED,2011/10/27 12:24:39,180217,19000
11169,O_CREATED,2011/10/27 12:24:41,180217,19000
11169,O_SENT,2011/10/27 12:24:41,180217,19000
11049,O_SENT_BACK,2011/11/2 8:31:50,180217,19000
10972,O_CANCELLED,2011/11/3 16:26:52,180217,19000
11181,O_SELECTED,2011/12/23 16:37:54,195103,25000
11181,O_CREATED,2011/12/23 16:37:56,195103,25000
11181,O_SENT,2011/12/23 16:37:56,195103,25000
11181,O_SELECTED,2011/12/23 16:39:30,195103,25000
11181,O_CANCELLED,2011/12/23 16:39:30,195103,25000
11181,O_CREATED,2011/12/23 16:39:32,195103,25000
11181,O_SENT,2011/12/23 16:39:32,195103,25000
11049,O_SENT_BACK,2012/1/5 9:56:53,195103,25000
11289,O_DECLINED,2012/1/11 9:40:31,195103,25000
10861,O_SELECTED,2011/11/16 16:50:15,185701,7000
10861,O_CREATED,2011/11/16 16:50:16,185701,7000
10861,O_SENT,2011/11/16 16:50:16,185701,7000
112,O_CANCELLED,2011/12/17 8:15:39,185701,7000
11019,O_SELECTED,2012/2/20 15:52:01,210815,37500
11019,O_CREATED,2012/2/20 15:52:02,210815,37500
11019,O_SENT,2012/2/20 15:52:02,210815,37500
11259,O_SENT_BACK,2012/2/28 11:34:22,210815,37500
10972,O_ACCEPTED,2012/3/1 14:11:59,210815,37500
11200,O_SELECTED,2011/12/21 17:22:53,194791,5000
11200,O_CREATED,2011/12/21 17:22:54,194791,5000
11200,O_SENT,2011/12/21 17:22:54,194791,5000
11049,O_SENT_BACK,2012/1/2 9:36:27,194791,5000
10972,O_ACCEPTED,2012/1/9 8:08:35,194791,5000
11201,O_SELECTED,2012/2/13 19:27:49,208100,11000
11201,O_CREATED,2012/2/13 19:27:51,208100,11000
11201,O_SENT,2012/2/13 19:27:51,208100,11000
11201,O_SELECTED,2012/1/19 18:38:46,198143,5000
11201,O_CREATED,2012/1/19 18:38:47,198143,5000
11201,O_SENT,2012/1/19 18:38:47,198143,5000
11201,O_DECLINED,2012/1/19 18:45:21,198143,5000
10863,O_SELECTED,2012/1/10 17:13:30,199417,15000
10863,O_CREATED,2012/1/10 17:13:32,199417,15000
10863,O_SENT,2012/1/10 17:13:32,199417,15000
10899,O_SENT_BACK,2012/1/18 9:55:05,199417,15000
10629,O_ACCEPTED,2012/1/26 10:49:47,199417,15000
10912,O_SELECTED,2012/2/20 16:51:55,211212,10000
10912,O_CREATED,2012/2/20 16:51:56,211212,10000
10912,O_SENT,2012/2/20 16:51:56,211212,10000
11259,O_SENT_BACK,2012/2/27 11:03:22,211212,10000
10972,O_ACCEPTED,2012/2/29 10:22:44,211212,10000
10881,O_SELECTED,2012/1/3 11:02:10,197387,23600
10881,O_CREATED,2012/1/3 11:02:12,197387,23600
10881,O_SENT,2012/1/3 11:02:12,197387,23600
11049,O_SENT_BACK,2012/1/9 10:10:59,197387,23600
10913,O_DECLINED,2012/1/13 17:53:23,197387,23600
10863,O_SELECTED,2012/2/7 16:17:50,206751,6000
10863,O_CREATED,2012/2/7 16:18:38,206751,6000
10863,O_SENT,2012/2/7 16:18:38,206751,6000
11119,O_CANCELLED,2012/2/17 19:42:11,206751,6000
11019,O_SELECTED,2011/12/16 14:05:00,193885,28000
11019,O_CREATED,2011/12/16 14:05:02,193885,28000
11019,O_SENT,2011/12/16 14:05:02,193885,28000
11049,O_SENT_BACK,2011/12/27 8:38:58,193885,28000
10629,O_ACCEPTED,2011/12/27 12:26:06,193885,28000
10861,O_SELECTED,2012/2/6 17:12:58,206165,5000
10861,O_CREATED,2012/2/6 17:13:00,206165,5000
10861,O_SENT,2012/2/6 17:13:00,206165,5000
11259,O_SENT_BACK,2012/2/16 8:55:12,206165,5000
10609,O_DECLINED,2012/2/17 11:22:50,206165,5000
11179,O_SELECTED,2012/1/6 9:56:54,198220,15000
11179,O_CREATED,2012/1/6 9:56:55,198220,15000
11179,O_SENT,2012/1/6 9:56:55,198220,15000
10861,O_CANCELLED,2012/1/18 18:52:49,198220,15000
11181,O_SELECTED,2011/10/5 17:49:07,174671,18000
11181,O_CREATED,2011/10/5 17:49:56,174671,18000
11181,O_SENT,2011/10/5 17:49:56,174671,18000
11181,O_SELECTED,2011/10/5 17:53:21,174671,18000
11181,O_CANCELLED,2011/10/5 17:53:21,174671,18000
11181,O_CREATED,2011/10/5 17:53:22,174671,18000
11181,O_SENT,2011/10/5 17:53:22,174671,18000
112,O_CANCELLED,2011/11/5 8:16:02,174671,18000
11122,O_SELECTED,2012/2/27 18:51:07,213465,30000
11122,O_CREATED,2012/2/27 18:51:08,213465,30000
11122,O_SENT,2012/2/27 18:51:08,213465,30000
10899,O_SENT_BACK,2012/3/6 12:29:51,213465,30000
10972,O_ACCEPTED,2012/3/9 14:20:22,213465,30000
11181,O_SELECTED,2012/2/23 19:11:59,212289,30000
11181,O_CREATED,2012/2/23 19:12:02,212289,30000
11181,O_SENT,2012/2/23 19:12:02,212289,30000
10789,O_SENT_BACK,2012/3/2 10:28:35,212289,30000
10972,O_ACCEPTED,2012/3/8 12:32:04,212289,30000
11120,O_SELECTED,2011/10/14 7:54:31,176831,5000
11120,O_CREATED,2011/10/14 7:54:32,176831,5000
11120,O_SENT,2011/10/14 7:54:32,176831,5000
112,O_CANCELLED,2011/11/14 8:15:26,176831,5000
11302,O_SELECTED,2012/2/21 10:58:09,211254,6000
11302,O_CREATED,2012/2/21 10:58:11,211254,6000
11302,O_SENT,2012/2/21 10:58:11,211254,6000
11302,O_SELECTED,2012/2/21 10:59:33,211254,6000
11302,O_CANCELLED,2012/2/21 10:59:33,211254,6000
11302,O_CREATED,2012/2/21 10:59:34,211254,6000
11302,O_SENT,2012/2/21 10:59:34,211254,6000
11259,O_SENT_BACK,2012/2/28 11:28:39,211254,6000
11289,O_ACCEPTED,2012/2/29 10:56:04,211254,6000
10909,O_SELECTED,2011/10/11 18:31:45,176290,15000
10909,O_CREATED,2011/10/11 18:31:46,176290,15000
10909,O_SENT,2011/10/11 18:31:46,176290,15000
11029,O_SENT_BACK,2011/10/28 7:59:39,176290,15000
10972,O_SELECTED,2011/11/1 11:03:59,176290,15000
10972,O_CANCELLED,2011/11/1 11:03:59,176290,15000
10972,O_CREATED,2011/11/1 11:04:00,176290,15000
10972,O_SENT,2011/11/1 11:04:00,176290,15000
11049,O_SENT_BACK,2011/11/14 10:37:15,176290,15000
10972,O_ACCEPTED,2011/11/15 8:31:54,176290,15000
10881,O_SELECTED,2012/1/9 19:08:01,199035,8500
10881,O_CREATED,2012/1/9 19:08:02,199035,8500
10881,O_SENT,2012/1/9 19:08:03,199035,8500
10899,O_SENT_BACK,2012/1/24 12:17:03,199035,8500
10609,O_CANCELLED,2012/1/30 11:07:12,199035,8500
10609,O_SELECTED,2012/1/30 11:07:12,199035,8500
10609,O_CREATED,2012/1/30 11:07:13,199035,8500
10609,O_SENT,2012/1/30 11:07:13,199035,8500
10609,O_ACCEPTED,2012/1/30 11:09:38,199035,8500
11122,O_SELECTED,2011/10/17 17:58:19,177624,22500
11122,O_CREATED,2011/10/17 17:58:21,177624,22500
11122,O_SENT,2011/10/17 17:58:21,177624,22500
11122,O_SELECTED,2011/10/17 18:00:45,177624,22500
11122,O_CANCELLED,2011/10/17 18:00:45,177624,22500
11122,O_CREATED,2011/10/17 18:00:45,177624,22500
11122,O_SENT,2011/10/17 18:00:45,177624,22500
11049,O_SENT_BACK,2011/11/2 7:55:00,177624,22500
10138,O_SELECTED,2011/11/4 13:42:11,177624,22500
10138,O_CANCELLED,2011/11/4 13:42:11,177624,22500
10138,O_CREATED,2011/11/4 13:42:13,177624,22500
10138,O_SENT,2011/11/4 13:42:13,177624,22500
10138,O_SENT_BACK,2011/11/7 14:45:43,177624,22500
10982,O_CANCELLED,2011/11/8 11:51:15,177624,22500
10982,O_SELECTED,2011/11/8 11:51:15,177624,22500
10982,O_CREATED,2011/11/8 11:51:17,177624,22500
10982,O_SENT,2011/11/8 11:51:17,177624,22500
10982,O_CANCELLED,2011/11/8 11:53:58,177624,22500
11119,O_SELECTED,2011/11/28 17:39:13,189331,41700
11119,O_CREATED,2011/11/28 17:39:14,189331,41700
11119,O_SENT,2011/11/28 17:39:14,189331,41700
10899,O_SENT_BACK,2011/12/8 9:31:46,189331,41700
10972,O_DECLINED,2011/12/12 9:11:04,189331,41700
11202,O_SELECTED,2012/1/26 11:07:50,204134,7000
11202,O_CREATED,2012/1/26 11:07:51,204134,7000
11202,O_SENT,2012/1/26 11:07:51,204134,7000
11202,O_SELECTED,2012/1/26 11:11:01,204134,7000
11202,O_CANCELLED,2012/1/26 11:11:01,204134,7000
11202,O_CREATED,2012/1/26 11:11:02,204134,7000
11202,O_SENT,2012/1/26 11:11:02,204134,7000
10913,O_CANCELLED,2012/2/2 17:01:12,204134,7000
10935,O_SELECTED,2012/2/13 10:50:51,208097,5000
10935,O_CREATED,2012/2/13 10:50:53,208097,5000
10935,O_SENT,2012/2/13 10:50:53,208097,5000
10881,O_SELECTED,2011/11/14 16:36:52,185267,15000
10881,O_CREATED,2011/11/14 16:36:53,185267,15000
10881,O_SENT,2011/11/14 16:36:53,185267,15000
11049,O_SENT_BACK,2011/11/24 8:46:53,185267,15000
11121,O_SELECTED,2011/11/29 10:43:29,185267,15000
11121,O_CANCELLED,2011/11/29 10:43:29,185267,15000
11121,O_CREATED,2011/11/29 10:43:31,185267,15000
11121,O_SENT,2011/11/29 10:43:32,185267,15000
10899,O_SENT_BACK,2011/12/15 9:47:39,185267,15000
10138,O_ACCEPTED,2011/12/15 10:50:48,185267,15000
10889,O_SELECTED,2011/12/26 14:55:34,195630,5000
10889,O_CREATED,2011/12/26 14:55:36,195630,5000
10889,O_SENT,2011/12/26 14:55:37,195630,5000
11259,O_SENT_BACK,2012/1/5 9:55:04,195630,5000
10138,O_DECLINED,2012/1/11 15:29:18,195630,5000
10939,O_SELECTED,2011/12/21 16:57:49,194865,40000
10939,O_CREATED,2011/12/21 16:57:50,194865,40000
10939,O_SENT,2011/12/21 16:57:50,194865,40000
11049,O_SENT_BACK,2011/12/27 8:37:57,194865,40000
10629,O_ACCEPTED,2011/12/27 10:01:02,194865,40000
11180,O_SELECTED,2012/1/2 17:24:04,196918,40000
11180,O_CREATED,2012/1/2 17:24:05,196918,40000
11180,O_SENT,2012/1/2 17:24:05,196918,40000
11180,O_SELECTED,2012/1/2 17:25:11,196918,40000
11180,O_CANCELLED,2012/1/2 17:25:11,196918,40000
11180,O_CREATED,2012/1/2 17:25:12,196918,40000
11180,O_SENT,2012/1/2 17:25:12,196918,40000
10881,O_CANCELLED,2012/1/30 19:22:14,196918,40000
11122,O_SELECTED,2011/11/29 19:37:58,189958,30000
11122,O_CREATED,2011/11/29 19:37:59,189958,30000
11122,O_SENT,2011/11/29 19:37:59,189958,30000
10789,O_SENT_BACK,2011/12/9 9:33:36,189958,30000
10138,O_CANCELLED,2011/12/15 7:46:08,189958,30000
10138,O_SELECTED,2011/12/15 7:46:08,189958,30000
10138,O_CREATED,2011/12/15 7:46:12,189958,30000
10138,O_SENT,2011/12/15 7:46:12,189958,30000
10929,O_SELECTED,2011/12/15 13:54:07,189958,30000
10929,O_CANCELLED,2011/12/15 13:54:07,189958,30000
10929,O_CREATED,2011/12/15 13:54:09,189958,30000
10929,O_SENT,2011/12/15 13:54:09,189958,30000
10138,O_ACCEPTED,2011/12/21 14:10:04,189958,30000
11169,O_SELECTED,2012/2/24 8:25:15,211898,15000
11169,O_CREATED,2012/2/24 8:25:16,211898,15000
11169,O_SENT,2012/2/24 8:25:17,211898,15000
11259,O_SENT_BACK,2012/2/28 9:44:55,211898,15000
10972,O_ACCEPTED,2012/2/28 15:11:44,211898,15000
11169,O_SELECTED,2011/10/13 9:00:32,176500,10000
11169,O_CREATED,2011/10/13 9:00:34,176500,10000
11169,O_SENT,2011/10/13 9:00:34,176500,10000
11029,O_SENT_BACK,2011/10/18 8:15:04,176500,10000
10972,O_DECLINED,2011/10/22 14:36:18,176500,10000
11289,O_SELECTED,2012/2/15 13:11:05,209697,12000
11289,O_CREATED,2012/2/15 13:11:07,209697,12000
11289,O_SENT,2012/2/15 13:11:07,209697,12000
11289,O_SENT_BACK,2012/2/15 13:12:03,209697,12000
11019,O_CANCELLED,2012/2/15 18:55:03,209697,12000
11000,O_SELECTED,2012/2/7 12:10:08,207107,6000
11000,O_CREATED,2012/2/7 12:10:09,207107,6000
11000,O_SENT,2012/2/7 12:10:09,207107,6000
10899,O_SENT_BACK,2012/2/17 8:46:57,207107,6000
10138,O_ACCEPTED,2012/2/21 15:10:39,207107,6000
11002,O_SELECTED,2011/10/12 16:42:04,176521,11000
11002,O_CREATED,2011/10/12 16:42:06,176521,11000
11002,O_SENT,2011/10/12 16:42:06,176521,11000
11119,O_CANCELLED,2011/11/1 18:13:46,176521,11000
10861,O_SELECTED,2011/12/30 9:35:03,196578,15000
10861,O_CREATED,2011/12/30 9:35:04,196578,15000
10861,O_SENT,2011/12/30 9:35:04,196578,15000
10861,O_CANCELLED,2011/12/30 9:35:59,196578,15000
10861,O_SELECTED,2011/12/30 9:35:59,196578,15000
10861,O_CREATED,2011/12/30 9:36:01,196578,15000
10861,O_SENT,2011/12/30 9:36:01,196578,15000
10909,O_SELECTED,2012/1/7 14:59:00,196578,15000
10909,O_CANCELLED,2012/1/7 14:59:00,196578,15000
10909,O_CREATED,2012/1/7 14:59:02,196578,15000
10909,O_SENT,2012/1/7 14:59:02,196578,15000
10909,O_CANCELLED,2012/1/7 14:59:49,196578,15000
10909,O_SELECTED,2012/1/7 14:59:49,196578,15000
10909,O_CREATED,2012/1/7 14:59:50,196578,15000
10909,O_SENT,2012/1/7 14:59:50,196578,15000
10862,O_SELECTED,2012/1/17 11:14:56,196578,15000
10862,O_CANCELLED,2012/1/17 11:14:56,196578,15000
10862,O_CREATED,2012/1/17 11:14:57,196578,15000
10862,O_SENT,2012/1/17 11:14:57,196578,15000
11259,O_SENT_BACK,2012/1/24 9:41:00,196578,15000
10972,O_ACCEPTED,2012/2/2 7:44:36,196578,15000
11120,O_SELECTED,2011/10/25 13:05:51,178722,10000
11120,O_CREATED,2011/10/25 13:05:53,178722,10000
11120,O_SENT,2011/10/25 13:05:53,178722,10000
10899,O_SENT_BACK,2011/11/7 11:22:18,178722,10000
10138,O_SELECTED,2011/11/9 12:48:28,178722,10000
10138,O_CANCELLED,2011/11/9 12:48:28,178722,10000
10138,O_CREATED,2011/11/9 12:48:29,178722,10000
10138,O_SENT,2011/11/9 12:48:29,178722,10000
10138,O_ACCEPTED,2011/11/14 12:14:12,178722,10000
10629,O_SELECTED,2011/10/14 11:32:55,176963,20000
10629,O_CREATED,2011/10/14 11:32:57,176963,20000
10629,O_SENT,2011/10/14 11:32:57,176963,20000
10629,O_SENT_BACK,2011/10/14 11:33:24,176963,20000
10629,O_ACCEPTED,2011/10/17 11:46:36,176963,20000
10971,O_SELECTED,2011/12/5 18:39:19,191485,20000
10971,O_CREATED,2011/12/5 18:39:23,191485,20000
10971,O_SENT,2011/12/5 18:39:23,191485,20000
11259,O_SENT_BACK,2011/12/12 9:18:20,191485,20000
10138,O_ACCEPTED,2011/12/14 10:48:08,191485,20000
11200,O_SELECTED,2011/10/28 13:37:53,180541,7000
11200,O_CREATED,2011/10/28 13:37:55,180541,7000
11200,O_SENT,2011/10/28 13:37:55,180541,7000
11180,O_CANCELLED,2011/11/24 18:32:50,180541,7000
11169,O_SELECTED,2011/10/25 7:22:03,179462,19500
11169,O_CREATED,2011/10/25 7:22:05,179462,19500
11169,O_SENT,2011/10/25 7:22:05,179462,19500
11189,O_CANCELLED,2011/10/26 12:44:58,179462,19500
11189,O_SELECTED,2011/10/26 12:44:58,179462,19500
11189,O_CREATED,2011/10/26 12:44:59,179462,19500
11189,O_SENT,2011/10/26 12:44:59,179462,19500
11029,O_CANCELLED,2011/11/7 7:01:13,179462,19500
10931,O_SELECTED,2012/2/4 13:50:29,206456,50000
10931,O_CREATED,2012/2/4 13:50:30,206456,50000
10931,O_SENT,2012/2/4 13:50:30,206456,50000
10629,O_SENT_BACK,2012/2/10 7:43:27,206456,50000
10629,O_ACCEPTED,2012/2/15 13:06:06,206456,50000
11189,O_SELECTED,2011/10/25 12:07:11,179667,10000
11189,O_CREATED,2011/10/25 12:07:13,179667,10000
11189,O_SENT,2011/10/25 12:07:13,179667,10000
10861,O_CANCELLED,2011/10/26 13:32:19,179667,10000
11189,O_SELECTED,2011/10/26 8:27:55,179917,15000
11189,O_CREATED,2011/10/26 8:27:55,179917,15000
11189,O_SENT,2011/10/26 8:27:55,179917,15000
11203,O_CANCELLED,2011/11/11 17:59:36,179917,15000
11169,O_SELECTED,2011/10/27 8:56:14,180067,10000
11169,O_CREATED,2011/10/27 8:56:15,180067,10000
11169,O_SENT,2011/10/27 8:56:15,180067,10000
11029,O_SENT_BACK,2011/11/3 8:53:47,180067,10000
10881,O_SELECTED,2011/11/7 18:25:02,180067,10000
10881,O_CANCELLED,2011/11/7 18:25:02,180067,10000
10881,O_CREATED,2011/11/7 18:25:04,180067,10000
10881,O_SENT,2011/11/7 18:25:04,180067,10000
10881,O_SELECTED,2011/11/7 18:27:56,180067,10000
10881,O_CANCELLED,2011/11/7 18:27:56,180067,10000
10881,O_CREATED,2011/11/7 18:27:57,180067,10000
10881,O_SENT,2011/11/7 18:27:57,180067,10000
11049,O_SENT_BACK,2011/11/11 10:01:24,180067,10000
10609,O_DECLINED,2011/11/11 15:21:49,180067,10000
11169,O_SELECTED,2011/11/7 19:51:28,182945,5000
11169,O_CREATED,2011/11/7 19:51:29,182945,5000
11169,O_SENT,2011/11/7 19:51:30,182945,5000
10861,O_CANCELLED,2011/11/24 19:22:34,182945,5000
10929,O_SELECTED,2012/1/9 16:58:26,199348,6000
10929,O_CREATED,2012/1/9 16:59:13,199348,6000
10929,O_SENT,2012/1/9 16:59:13,199348,6000
10609,O_SENT_BACK,2012/1/18 8:40:02,199348,6000
10609,O_ACCEPTED,2012/1/18 9:11:25,199348,6000
10863,O_SELECTED,2012/2/22 13:06:10,211576,12000
