resource,activity,timestamp,case,AMOUNT_REQ
10982,O_SELECTED,2011/12/19 19:29:05,193381,25000
10982,O_CREATED,2011/12/19 19:29:07,193381,25000
10982,O_SENT,2011/12/19 19:29:07,193381,25000
11259,O_SENT_BACK,2012/1/5 10:57:21,193381,25000
10629,O_ACCEPTED,2012/1/13 15:46:34,193381,25000
11122,O_SELECTED,2012/2/3 19:31:07,206201,25000
11122,O_CREATED,2012/2/3 19:31:08,206201,25000
11122,O_SENT,2012/2/3 19:31:08,206201,25000
10933,O_CANCELLED,2012/3/1 17:05:30,206201,25000
10909,O_SELECTED,2011/10/25 17:33:07,179760,20000
10909,O_CREATED,2011/10/25 17:33:09,179760,20000
10909,O_SENT,2011/10/25 17:33:09,179760,20000
11180,O_CANCELLED,2011/11/14 19:58:39,179760,20000
11009,O_SELECTED,2011/11/4 15:14:49,182251,7500
11009,O_CREATED,2011/11/4 15:14:50,182251,7500
11009,O_SENT,2011/11/4 15:14:50,182251,7500
10859,O_CANCELLED,2011/11/14 15:36:47,182251,7500
10913,O_SELECTED,2011/11/17 18:04:41,186139,5000
10913,O_CREATED,2011/11/17 18:04:41,186139,5000
10913,O_SENT,2011/11/17 18:04:41,186139,5000
112,O_CANCELLED,2011/12/18 8:15:38,186139,5000
11179,O_SELECTED,2011/12/3 9:31:38,190842,10000
11179,O_CREATED,2011/12/3 9:31:40,190842,10000
11179,O_SENT,2011/12/3 9:31:40,190842,10000
11179,O_SELECTED,2011/12/3 9:32:27,190842,10000
11179,O_CANCELLED,2011/12/3 9:32:27,190842,10000
11179,O_CREATED,2011/12/3 9:32:28,190842,10000
11179,O_SENT,2011/12/3 9:32:28,190842,10000
11003,O_SELECTED,2011/12/12 14:50:04,190842,10000
11003,O_CANCELLED,2011/12/12 14:50:04,190842,10000
11003,O_CREATED,2011/12/12 14:50:05,190842,10000
11003,O_SENT,2011/12/12 14:50:05,190842,10000
11259,O_SENT_BACK,2011/12/28 8:55:20,190842,10000
10609,O_CANCELLED,2012/1/17 14:21:31,190842,10000
10228,O_SELECTED,2012/2/14 15:37:51,209374,5000
10228,O_CREATED,2012/2/14 15:37:52,209374,5000
10228,O_SENT,2012/2/14 15:37:52,209374,5000
11000,O_CANCELLED,2012/2/14 15:54:56,209374,5000
11000,O_SELECTED,2012/2/14 15:54:56,209374,5000
11000,O_CREATED,2012/2/14 15:54:57,209374,5000
11000,O_SENT,2012/2/14 15:54:57,209374,5000
11259,O_SENT_BACK,2012/2/23 9:27:20,209374,5000
10138,O_ACCEPTED,2012/2/24 15:04:37,209374,5000
11180,O_SELECTED,2011/10/27 15:44:15,180262,50000
11180,O_CREATED,2011/10/27 15:44:16,180262,50000
11180,O_SENT,2011/10/27 15:44:16,180262,50000
11120,O_CANCELLED,2011/11/2 15:48:32,180262,50000
10909,O_SELECTED,2012/1/26 12:00:52,204197,25000
10909,O_CREATED,2012/1/26 12:00:53,204197,25000
10909,O_SENT,2012/1/26 12:00:53,204197,25000
11180,O_CANCELLED,2012/2/2 19:45:43,204197,25000
11180,O_SELECTED,2012/2/2 19:45:43,204197,25000
11180,O_CREATED,2012/2/2 19:45:45,204197,25000
11180,O_SENT,2012/2/2 19:45:45,204197,25000
11180,O_SELECTED,2012/2/2 19:46:54,204197,25000
11180,O_CANCELLED,2012/2/2 19:46:54,204197,25000
11180,O_CREATED,2012/2/2 19:46:55,204197,25000
11180,O_SENT,2012/2/2 19:46:55,204197,25000
11180,O_CANCELLED,2012/2/2 19:48:36,204197,25000
11180,O_SELECTED,2012/2/2 19:48:36,204197,25000
11180,O_CREATED,2012/2/2 19:48:37,204197,25000
11180,O_SENT,2012/2/2 19:48:37,204197,25000
11180,O_DECLINED,2012/2/2 19:53:14,204197,25000
10861,O_SELECTED,2012/2/27 16:58:53,212950,8500
10861,O_CREATED,2012/2/27 16:58:55,212950,8500
10861,O_SENT,2012/2/27 16:58:55,212950,8500
11049,O_SENT_BACK,2012/3/5 10:30:32,212950,8500
10609,O_ACCEPTED,2012/3/7 6:54:05,212950,8500
10912,O_SELECTED,2012/1/4 10:25:09,197608,8000
10912,O_CREATED,2012/1/4 10:25:11,197608,8000
10912,O_SENT,2012/1/4 10:25:11,197608,8000
10899,O_SENT_BACK,2012/1/12 10:36:51,197608,8000
10138,O_ACCEPTED,2012/1/18 9:34:44,197608,8000
10933,O_SELECTED,2011/11/23 19:57:26,188506,17500
10933,O_CREATED,2011/11/23 19:57:29,188506,17500
10933,O_SENT,2011/11/23 19:57:29,188506,17500
11259,O_SENT_BACK,2011/11/30 11:02:00,188506,17500
10972,O_ACCEPTED,2011/12/6 9:03:21,188506,17500
11169,O_SELECTED,2011/12/14 15:13:32,193542,17000
11169,O_CREATED,2011/12/14 15:13:33,193542,17000
11169,O_SENT,2011/12/14 15:13:33,193542,17000
112,O_CANCELLED,2012/1/14 8:15:43,193542,17000
11000,O_SELECTED,2011/12/3 11:20:36,190782,5000
11000,O_CREATED,2011/12/3 11:20:37,190782,5000
11000,O_SENT,2011/12/3 11:20:37,190782,5000
11049,O_SENT_BACK,2011/12/12 9:34:04,190782,5000
10609,O_ACCEPTED,2011/12/14 6:54:02,190782,5000
11169,O_SELECTED,2011/10/27 12:00:54,180217,19000
11169,O_CREATED,2011/10/27 12:00:56,180217,19000
11169,O_SENT,2011/10/27 12:00:56,180217,19000
11169,O_CANCELLED,2011/10/27 12:24:39,180217,19000
11169,O_SELECTED,2011/10/27 12:24:39,180217,19000
11169,O_CREATED,2011/10/27 12:24:41,180217,19000
11169,O_SENT,2011/10/27 12:24:41,180217,19000
11049,O_SENT_BACK,2011/11/2 8:31:50,180217,19000
10972,O_CANCELLED,2011/11/3 16:26:52,180217,19000
11181,O_SELECTED,2011/12/23 16:37:54,195103,25000
11181,O_CREATED,2011/12/23 16:37:56,195103,25000
11181,O_SENT,2011/12/23 16:37:56,195103,25000
11181,O_SELECTED,2011/12/23 16:39:30,195103,25000
11181,O_CANCELLED,2011/12/23 16:39:30,195103,25000
11181,O_CREATED,2011/12/23 16:39:32,195103,25000
11181,O_SENT,2011/12/23 16:39:32,195103,25000
11049,O_SENT_BACK,2012/1/5 9:56:53,195103,25000
11289,O_DECLINED,2012/1/11 9:40:31,195103,25000
10861,O_SELECTED,2011/11/16 16:50:15,185701,7000
10861,O_CREATED,2011/11/16 16:50:16,185701,7000
10861,O_SENT,2011/11/16 16:50:16,185701,7000
112,O_CANCELLED,2011/12/17 8:15:39,185701,7000
11200,O_SELECTED,2011/12/21 17:22:53,194791,5000
11200,O_CREATED,2011/12/21 17:22:54,194791,5000
11200,O_SENT,2011/12/21 17:22:54,194791,5000
11049,O_SENT_BACK,2012/1/2 9:36:27,194791,5000
10972,O_ACCEPTED,2012/1/9 8:08:35,194791,5000
11201,O_SELECTED,2012/2/13 19:27:49,208100,11000
11201,O_CREATED,2012/2/13 19:27:51,208100,11000
11201,O_SENT,2012/2/13 19:27:51,208100,11000
10863,O_SELECTED,2012/1/10 17:13:30,199417,15000
10863,O_CREATED,2012/1/10 17:13:32,199417,15000
10863,O_SENT,2012/1/10 17:13:32,199417,15000
10899,O_SENT_BACK,2012/1/18 9:55:05,199417,15000
10629,O_ACCEPTED,2012/1/26 10:49:47,199417,15000
10861,O_SELECTED,2011/11/24 17:17:44,188386,11000
10861,O_CREATED,2011/11/24 17:17:45,188386,11000
10861,O_SENT,2011/11/24 17:17:45,188386,11000
11259,O_SENT_BACK,2011/12/14 10:10:03,188386,11000
10972,O_ACCEPTED,2011/12/16 11:37:25,188386,11000
11200,O_SELECTED,2011/10/21 14:59:12,178912,10000
11200,O_CREATED,2011/10/21 14:59:12,178912,10000
11200,O_SENT,2011/10/21 14:59:13,178912,10000
11200,O_SELECTED,2011/10/21 15:00:46,178912,10000
11200,O_CANCELLED,2011/10/21 15:00:46,178912,10000
11200,O_CREATED,2011/10/21 15:00:47,178912,10000
11200,O_SENT,2011/10/21 15:00:47,178912,10000
11181,O_CANCELLED,2011/10/29 12:55:31,178912,10000
10909,O_SELECTED,2012/2/25 15:16:19,212785,6000
10909,O_CREATED,2012/2/25 15:16:20,212785,6000
10909,O_SENT,2012/2/25 15:16:20,212785,6000
10899,O_SENT_BACK,2012/3/6 13:53:27,212785,6000
11181,O_DECLINED,2012/3/9 10:57:51,212785,6000
11019,O_SELECTED,2011/12/21 19:27:22,195012,5000
11019,O_CREATED,2011/12/21 19:27:24,195012,5000
11019,O_SENT,2011/12/21 19:27:24,195012,5000
11259,O_SENT_BACK,2012/1/6 8:19:19,195012,5000
10138,O_ACCEPTED,2012/1/11 7:58:06,195012,5000
10863,O_SELECTED,2012/2/7 16:17:50,206751,6000
10863,O_CREATED,2012/2/7 16:18:38,206751,6000
10863,O_SENT,2012/2/7 16:18:38,206751,6000
11119,O_CANCELLED,2012/2/17 19:42:11,206751,6000
11179,O_SELECTED,2012/1/6 9:56:54,198220,15000
11179,O_CREATED,2012/1/6 9:56:55,198220,15000
11179,O_SENT,2012/1/6 9:56:55,198220,15000
10861,O_CANCELLED,2012/1/18 18:52:49,198220,15000
11181,O_SELECTED,2011/10/5 17:49:07,174671,18000
11181,O_CREATED,2011/10/5 17:49:56,174671,18000
11181,O_SENT,2011/10/5 17:49:56,174671,18000
11181,O_SELECTED,2011/10/5 17:53:21,174671,18000
11181,O_CANCELLED,2011/10/5 17:53:21,174671,18000
11181,O_CREATED,2011/10/5 17:53:22,174671,18000
11181,O_SENT,2011/10/5 17:53:22,174671,18000
112,O_CANCELLED,2011/11/5 8:16:02,174671,18000
11122,O_SELECTED,2012/2/27 18:51:07,213465,30000
11122,O_CREATED,2012/2/27 18:51:08,213465,30000
11122,O_SENT,2012/2/27 18:51:08,213465,30000
10899,O_SENT_BACK,2012/3/6 12:29:51,213465,30000
10972,O_ACCEPTED,2012/3/9 14:20:22,213465,30000
11302,O_SELECTED,2012/2/21 10:58:09,211254,6000
11302,O_CREATED,2012/2/21 10:58:11,211254,6000
11302,O_SENT,2012/2/21 10:58:11,211254,6000
11302,O_SELECTED,2012/2/21 10:59:33,211254,6000
11302,O_CANCELLED,2012/2/21 10:59:33,211254,6000
11302,O_CREATED,2012/2/21 10:59:34,211254,6000
11302,O_SENT,2012/2/21 10:59:34,211254,6000
11259,O_SENT_BACK,2012/2/28 11:28:39,211254,6000
11289,O_ACCEPTED,2012/2/29 10:56:04,211254,6000
11122,O_SELECTED,2012/2/7 19:27:09,207266,35000
11122,O_CREATED,2012/2/7 19:27:58,207266,35000
11122,O_SENT,2012/2/7 19:27:58,207266,35000
10932,O_SELECTED,2012/2/9 14:13:06,207266,35000
10932,O_CANCELLED,2012/2/9 14:13:06,207266,35000
10932,O_CREATED,2012/2/9 14:13:08,207266,35000
10932,O_SENT,2012/2/9 14:13:08,207266,35000
10913,O_CANCELLED,2012/2/11 13:53:09,207266,35000
10913,O_SELECTED,2012/2/11 13:53:09,207266,35000
10913,O_CREATED,2012/2/11 13:53:10,207266,35000
10913,O_SENT,2012/2/11 13:53:10,207266,35000
11259,O_SENT_BACK,2012/2/17 8:57:17,207266,35000
11203,O_SELECTED,2012/2/20 14:55:27,207266,35000
11203,O_CANCELLED,2012/2/20 14:55:27,207266,35000
11203,O_CREATED,2012/2/20 14:55:30,207266,35000
11203,O_SENT,2012/2/20 14:55:31,207266,35000
10913,O_SELECTED,2012/2/20 17:34:55,207266,35000
10913,O_CANCELLED,2012/2/20 17:34:55,207266,35000
10913,O_CREATED,2012/2/20 17:34:56,207266,35000
10913,O_SENT,2012/2/20 17:34:56,207266,35000
10932,O_CANCELLED,2012/2/21 11:38:24,207266,35000
10881,O_SELECTED,2012/1/9 19:08:01,199035,8500
10881,O_CREATED,2012/1/9 19:08:02,199035,8500
10881,O_SENT,2012/1/9 19:08:03,199035,8500
10899,O_SENT_BACK,2012/1/24 12:17:03,199035,8500
10609,O_CANCELLED,2012/1/30 11:07:12,199035,8500
10609,O_SELECTED,2012/1/30 11:07:12,199035,8500
10609,O_CREATED,2012/1/30 11:07:13,199035,8500
10609,O_SENT,2012/1/30 11:07:13,199035,8500
10609,O_ACCEPTED,2012/1/30 11:09:38,199035,8500
10228,O_SELECTED,2011/12/13 14:55:39,192665,35000
10228,O_CREATED,2011/12/13 14:55:40,192665,35000
10228,O_SENT,2011/12/13 14:55:40,192665,35000
112,O_CANCELLED,2012/1/13 8:15:29,192665,35000
11000,O_SELECTED,2012/1/26 9:59:31,204119,5000
11000,O_CREATED,2012/1/26 9:59:33,204119,5000
11000,O_SENT,2012/1/26 9:59:33,204119,5000
11299,O_CANCELLED,2012/2/22 14:37:33,204119,5000
11119,O_SELECTED,2011/11/28 17:39:13,189331,41700
11119,O_CREATED,2011/11/28 17:39:14,189331,41700
11119,O_SENT,2011/11/28 17:39:14,189331,41700
10899,O_SENT_BACK,2011/12/8 9:31:46,189331,41700
10972,O_DECLINED,2011/12/12 9:11:04,189331,41700
10939,O_SELECTED,2012/1/5 11:54:44,198122,8000
10939,O_CREATED,2012/1/5 11:54:46,198122,8000
10939,O_SENT,2012/1/5 11:54:46,198122,8000
10909,O_CANCELLED,2012/1/17 11:34:13,198122,8000
10909,O_SELECTED,2012/1/17 11:34:13,198122,8000
10909,O_CREATED,2012/1/17 11:34:14,198122,8000
10909,O_SENT,2012/1/17 11:34:14,198122,8000
10899,O_SENT_BACK,2012/2/9 10:05:47,198122,8000
10629,O_SELECTED,2012/2/14 11:06:53,198122,8000
10629,O_CANCELLED,2012/2/14 11:06:53,198122,8000
10629,O_CREATED,2012/2/14 11:06:55,198122,8000
10629,O_SENT,2012/2/14 11:06:55,198122,8000
10629,O_ACCEPTED,2012/2/14 11:07:57,198122,8000
10881,O_SELECTED,2012/2/27 18:46:27,212824,5000
10881,O_CREATED,2012/2/27 18:46:28,212824,5000
10881,O_SENT,2012/2/27 18:46:28,212824,5000
10881,O_SELECTED,2011/11/14 16:36:52,185267,15000
10881,O_CREATED,2011/11/14 16:36:53,185267,15000
10881,O_SENT,2011/11/14 16:36:53,185267,15000
11049,O_SENT_BACK,2011/11/24 8:46:53,185267,15000
11121,O_SELECTED,2011/11/29 10:43:29,185267,15000
11121,O_CANCELLED,2011/11/29 10:43:29,185267,15000
11121,O_CREATED,2011/11/29 10:43:31,185267,15000
11121,O_SENT,2011/11/29 10:43:32,185267,15000
10899,O_SENT_BACK,2011/12/15 9:47:39,185267,15000
10138,O_ACCEPTED,2011/12/15 10:50:48,185267,15000
10889,O_SELECTED,2011/12/26 14:55:34,195630,5000
10889,O_CREATED,2011/12/26 14:55:36,195630,5000
10889,O_SENT,2011/12/26 14:55:37,195630,5000
11259,O_SENT_BACK,2012/1/5 9:55:04,195630,5000
10138,O_DECLINED,2012/1/11 15:29:18,195630,5000
10881,O_SELECTED,2012/2/28 9:06:00,213088,1000
10881,O_CREATED,2012/2/28 9:06:01,213088,1000
10881,O_SENT,2012/2/28 9:06:01,213088,1000
10899,O_SENT_BACK,2012/3/6 13:05:05,213088,1000
10609,O_ACCEPTED,2012/3/13 13:53:39,213088,1000
11203,O_SELECTED,2012/1/6 19:50:29,198621,41382
11203,O_CREATED,2012/1/6 19:50:30,198621,41382
11203,O_SENT,2012/1/6 19:50:30,198621,41382
11259,O_SENT_BACK,2012/1/31 15:44:51,198621,41382
10629,O_ACCEPTED,2012/2/6 13:21:27,198621,41382
11169,O_SELECTED,2012/1/27 9:19:51,204379,7500
11169,O_CREATED,2012/1/27 9:20:40,204379,7500
11169,O_SENT,2012/1/27 9:20:40,204379,7500
11259,O_SENT_BACK,2012/2/1 11:59:30,204379,7500
10609,O_DECLINED,2012/2/7 13:05:58,204379,7500
10939,O_SELECTED,2011/12/21 16:57:49,194865,40000
10939,O_CREATED,2011/12/21 16:57:50,194865,40000
10939,O_SENT,2011/12/21 16:57:50,194865,40000
11049,O_SENT_BACK,2011/12/27 8:37:57,194865,40000
10629,O_ACCEPTED,2011/12/27 10:01:02,194865,40000
11122,O_SELECTED,2011/11/8 19:45:30,183250,17500
11122,O_CREATED,2011/11/8 19:45:31,183250,17500
11122,O_SENT,2011/11/8 19:45:31,183250,17500
11029,O_SENT_BACK,2011/11/17 8:58:51,183250,17500
10861,O_DECLINED,2011/11/22 13:50:24,183250,17500
11122,O_SELECTED,2012/2/6 17:43:46,206904,20000
11122,O_CREATED,2012/2/6 17:43:47,206904,20000
11122,O_SENT,2012/2/6 17:43:47,206904,20000
11049,O_SENT_BACK,2012/2/14 10:06:54,206904,20000
10138,O_ACCEPTED,2012/2/15 10:20:48,206904,20000
11169,O_SELECTED,2012/2/24 8:25:15,211898,15000
11169,O_CREATED,2012/2/24 8:25:16,211898,15000
11169,O_SENT,2012/2/24 8:25:17,211898,15000
11259,O_SENT_BACK,2012/2/28 9:44:55,211898,15000
10972,O_ACCEPTED,2012/2/28 15:11:44,211898,15000
11169,O_SELECTED,2011/10/13 9:00:32,176500,10000
11169,O_CREATED,2011/10/13 9:00:34,176500,10000
11169,O_SENT,2011/10/13 9:00:34,176500,10000
11029,O_SENT_BACK,2011/10/18 8:15:04,176500,10000
10972,O_DECLINED,2011/10/22 14:36:18,176500,10000
11180,O_SELECTED,2012/2/14 12:39:17,208457,3500
11180,O_CREATED,2012/2/14 12:39:19,208457,3500
11180,O_SENT,2012/2/14 12:39:19,208457,3500
10899,O_SENT_BACK,2012/2/17 9:54:06,208457,3500
10138,O_ACCEPTED,2012/2/22 8:27:14,208457,3500
11002,O_SELECTED,2011/10/12 16:42:04,176521,11000
11002,O_CREATED,2011/10/12 16:42:06,176521,11000
11002,O_SENT,2011/10/12 16:42:06,176521,11000
11119,O_CANCELLED,2011/11/1 18:13:46,176521,11000
11120,O_SELECTED,2011/10/25 13:05:51,178722,10000
11120,O_CREATED,2011/10/25 13:05:53,178722,10000
11120,O_SENT,2011/10/25 13:05:53,178722,10000
10899,O_SENT_BACK,2011/11/7 11:22:18,178722,10000
10138,O_SELECTED,2011/11/9 12:48:28,178722,10000
10138,O_CANCELLED,2011/11/9 12:48:28,178722,10000
10138,O_CREATED,2011/11/9 12:48:29,178722,10000
10138,O_SENT,2011/11/9 12:48:29,178722,10000
10138,O_ACCEPTED,2011/11/14 12:14:12,178722,10000
10971,O_SELECTED,2011/12/5 18:39:19,191485,20000
10971,O_CREATED,2011/12/5 18:39:23,191485,20000
10971,O_SENT,2011/12/5 18:39:23,191485,20000
11259,O_SENT_BACK,2011/12/12 9:18:20,191485,20000
10138,O_ACCEPTED,2011/12/14 10:48:08,191485,20000
11181,O_SELECTED,2012/2/29 19:35:30,214226,25000
11181,O_CREATED,2012/2/29 19:35:31,214226,25000
11181,O_SENT,2012/2/29 19:35:31,214226,25000
11049,O_SENT_BACK,2012/3/6 9:41:22,214226,25000
10972,O_ACCEPTED,2012/3/9 13:27:09,214226,25000
11169,O_SELECTED,2011/10/25 7:22:03,179462,19500
11169,O_CREATED,2011/10/25 7:22:05,179462,19500
11169,O_SENT,2011/10/25 7:22:05,179462,19500
11189,O_CANCELLED,2011/10/26 12:44:58,179462,19500
11189,O_SELECTED,2011/10/26 12:44:58,179462,19500
11189,O_CREATED,2011/10/26 12:44:59,179462,19500
11189,O_SENT,2011/10/26 12:44:59,179462,19500
11029,O_CANCELLED,2011/11/7 7:01:13,179462,19500
11189,O_SELECTED,2011/10/26 8:27:55,179917,15000
11189,O_CREATED,2011/10/26 8:27:55,179917,15000
11189,O_SENT,2011/10/26 8:27:55,179917,15000
11203,O_CANCELLED,2011/11/11 17:59:36,179917,15000
11181,O_SELECTED,2012/2/27 18:39:07,213010,50000
11181,O_CREATED,2012/2/27 18:39:08,213010,50000
11181,O_SENT,2012/2/27 18:39:10,213010,50000
10899,O_SENT_BACK,2012/3/7 8:49:44,213010,50000
10138,O_ACCEPTED,2012/3/13 8:25:05,213010,50000
11202,O_SELECTED,2012/2/2 16:36:36,205791,6000
11202,O_CREATED,2012/2/2 16:36:38,205791,6000
11202,O_SENT,2012/2/2 16:36:38,205791,6000
10913,O_CANCELLED,2012/2/25 14:57:53,205791,6000
11200,O_SELECTED,2011/10/18 7:39:28,177666,15000
11200,O_CREATED,2011/10/18 7:39:29,177666,15000
11200,O_SENT,2011/10/18 7:39:29,177666,15000
11029,O_SENT_BACK,2011/10/24 8:03:07,177666,15000
10629,O_ACCEPTED,2011/10/28 12:09:44,177666,15000
10863,O_SELECTED,2012/2/22 13:06:10,211576,12000
10863,O_CREATED,2012/2/22 13:06:11,211576,12000
10863,O_SENT,2012/2/22 13:06:11,211576,12000
10881,O_CANCELLED,2012/3/2 9:55:39,211576,12000
10909,O_SELECTED,2012/1/19 10:50:32,202211,8000
10909,O_CREATED,2012/1/19 10:50:33,202211,8000
10909,O_SENT,2012/1/19 10:50:33,202211,8000
10909,O_CANCELLED,2012/1/19 10:53:17,202211,8000
10909,O_SELECTED,2012/1/19 10:53:17,202211,8000
10909,O_CREATED,2012/1/19 10:53:18,202211,8000
10909,O_SENT,2012/1/19 10:53:18,202211,8000
10889,O_SELECTED,2012/1/23 15:01:28,202211,8000
10889,O_CANCELLED,2012/1/23 15:01:28,202211,8000
10889,O_CREATED,2012/1/23 15:01:29,202211,8000
10889,O_SENT,2012/1/23 15:01:29,202211,8000
11049,O_SENT_BACK,2012/2/6 9:34:20,202211,8000
10138,O_DECLINED,2012/2/13 8:00:31,202211,8000
10933,O_SELECTED,2012/2/9 18:27:40,207873,14000
10933,O_CREATED,2012/2/9 18:27:42,207873,14000
10933,O_SENT,2012/2/9 18:27:42,207873,14000
10933,O_CANCELLED,2012/2/9 18:28:44,207873,14000
10933,O_SELECTED,2012/2/9 18:28:44,207873,14000
10933,O_CREATED,2012/2/9 18:28:45,207873,14000
10933,O_SENT,2012/2/9 18:28:45,207873,14000
11119,O_CANCELLED,2012/2/17 19:37:02,207873,14000
10932,O_SELECTED,2012/2/4 13:38:15,205921,15000
10932,O_CREATED,2012/2/4 13:38:16,205921,15000
10932,O_SENT,2012/2/4 13:38:16,205921,15000
112,O_CANCELLED,2012/3/6 8:15:14,205921,15000
10861,O_SELECTED,2012/1/23 16:48:00,203284,35000
10861,O_CREATED,2012/1/23 16:48:02,203284,35000
10861,O_SENT,2012/1/23 16:48:02,203284,35000
11259,O_SENT_BACK,2012/1/30 10:51:42,203284,35000
10629,O_DECLINED,2012/2/3 8:26:50,203284,35000
10929,O_SELECTED,2012/1/17 16:57:59,201376,23000
10929,O_CREATED,2012/1/17 16:58:01,201376,23000
10929,O_SENT,2012/1/17 16:58:01,201376,23000
10929,O_SELECTED,2012/1/17 17:01:10,201376,23000
10929,O_CANCELLED,2012/1/17 17:01:10,201376,23000
10929,O_CREATED,2012/1/17 17:01:11,201376,23000
10929,O_SENT,2012/1/17 17:01:11,201376,23000
10932,O_CANCELLED,2012/1/23 14:18:52,201376,23000
10932,O_SELECTED,2012/1/23 14:18:52,201376,23000
10932,O_CREATED,2012/1/23 14:18:53,201376,23000
10932,O_SENT,2012/1/23 14:18:53,201376,23000
11259,O_SENT_BACK,2012/2/7 9:03:34,201376,23000
