resource,activity,timestamp,case,AMOUNT_REQ
112,O_CANCELLED,2012/1/19 8:15:25,194427,22000
10861,O_SELECTED,2011/11/2 8:28:31,181423,15000
10861,O_CREATED,2011/11/2 8:28:36,181423,15000
10861,O_SENT,2011/11/2 8:28:36,181423,15000
11259,O_SENT_BACK,2011/11/10 9:37:39,181423,15000
10138,O_ACCEPTED,2011/11/14 15:50:56,181423,15000
11019,O_SELECTED,2012/2/20 15:52:01,210815,37500
11019,O_CREATED,2012/2/20 15:52:02,210815,37500
11019,O_SENT,2012/2/20 15:52:02,210815,37500
11259,O_SENT_BACK,2012/2/28 11:34:22,210815,37500
10972,O_ACCEPTED,2012/3/1 14:11:59,210815,37500
11201,O_SELECTED,2012/1/19 18:38:46,198143,5000
11201,O_CREATED,2012/1/19 18:38:47,198143,5000
11201,O_SENT,2012/1/19 18:38:47,198143,5000
11201,O_DECLINED,2012/1/19 18:45:21,198143,5000
10912,O_SELECTED,2012/2/20 16:51:55,211212,10000
10912,O_CREATED,2012/2/20 16:51:56,211212,10000
10912,O_SENT,2012/2/20 16:51:56,211212,10000
11259,O_SENT_BACK,2012/2/27 11:03:22,211212,10000
10972,O_ACCEPTED,2012/2/29 10:22:44,211212,10000
10861,O_SELECTED,2011/11/24 17:17:44,188386,11000
10861,O_CREATED,2011/11/24 17:17:45,188386,11000
10861,O_SENT,2011/11/24 17:17:45,188386,11000
11259,O_SENT_BACK,2011/12/14 10:10:03,188386,11000
10972,O_ACCEPTED,2011/12/16 11:37:25,188386,11000
11200,O_SELECTED,2011/10/21 14:59:12,178912,10000
11200,O_CREATED,2011/10/21 14:59:12,178912,10000
11200,O_SENT,2011/10/21 14:59:13,178912,10000
11200,O_SELECTED,2011/10/21 15:00:46,178912,10000
11200,O_CANCELLED,2011/10/21 15:00:46,178912,10000
11200,O_CREATED,2011/10/21 15:00:47,178912,10000
11200,O_SENT,2011/10/21 15:00:47,178912,10000
11181,O_CANCELLED,2011/10/29 12:55:31,178912,10000
10909,O_SELECTED,2012/2/25 15:16:19,212785,6000
10909,O_CREATED,2012/2/25 15:16:20,212785,6000
10909,O_SENT,2012/2/25 15:16:20,212785,6000
10899,O_SENT_BACK,2012/3/6 13:53:27,212785,6000
11181,O_DECLINED,2012/3/9 10:57:51,212785,6000
11019,O_SELECTED,2011/12/21 19:27:22,195012,5000
11019,O_CREATED,2011/12/21 19:27:24,195012,5000
11019,O_SENT,2011/12/21 19:27:24,195012,5000
11259,O_SENT_BACK,2012/1/6 8:19:19,195012,5000
10138,O_ACCEPTED,2012/1/11 7:58:06,195012,5000
10881,O_SELECTED,2012/1/3 11:02:10,197387,23600
10881,O_CREATED,2012/1/3 11:02:12,197387,23600
10881,O_SENT,2012/1/3 11:02:12,197387,23600
11049,O_SENT_BACK,2012/1/9 10:10:59,197387,23600
10913,O_DECLINED,2012/1/13 17:53:23,197387,23600
11019,O_SELECTED,2011/12/16 14:05:00,193885,28000
11019,O_CREATED,2011/12/16 14:05:02,193885,28000
11019,O_SENT,2011/12/16 14:05:02,193885,28000
11049,O_SENT_BACK,2011/12/27 8:38:58,193885,28000
10629,O_ACCEPTED,2011/12/27 12:26:06,193885,28000
10861,O_SELECTED,2012/2/6 17:12:58,206165,5000
10861,O_CREATED,2012/2/6 17:13:00,206165,5000
10861,O_SENT,2012/2/6 17:13:00,206165,5000
11259,O_SENT_BACK,2012/2/16 8:55:12,206165,5000
10609,O_DECLINED,2012/2/17 11:22:50,206165,5000
11181,O_SELECTED,2012/2/23 19:11:59,212289,30000
11181,O_CREATED,2012/2/23 19:12:02,212289,30000
11181,O_SENT,2012/2/23 19:12:02,212289,30000
10789,O_SENT_BACK,2012/3/2 10:28:35,212289,30000
10972,O_ACCEPTED,2012/3/8 12:32:04,212289,30000
11120,O_SELECTED,2011/10/14 7:54:31,176831,5000
11120,O_CREATED,2011/10/14 7:54:32,176831,5000
11120,O_SENT,2011/10/14 7:54:32,176831,5000
112,O_CANCELLED,2011/11/14 8:15:26,176831,5000
10909,O_SELECTED,2011/10/11 18:31:45,176290,15000
10909,O_CREATED,2011/10/11 18:31:46,176290,15000
10909,O_SENT,2011/10/11 18:31:46,176290,15000
11029,O_SENT_BACK,2011/10/28 7:59:39,176290,15000
10972,O_SELECTED,2011/11/1 11:03:59,176290,15000
10972,O_CANCELLED,2011/11/1 11:03:59,176290,15000
10972,O_CREATED,2011/11/1 11:04:00,176290,15000
10972,O_SENT,2011/11/1 11:04:00,176290,15000
11049,O_SENT_BACK,2011/11/14 10:37:15,176290,15000
10972,O_ACCEPTED,2011/11/15 8:31:54,176290,15000
11122,O_SELECTED,2012/2/7 19:27:09,207266,35000
11122,O_CREATED,2012/2/7 19:27:58,207266,35000
11122,O_SENT,2012/2/7 19:27:58,207266,35000
10932,O_SELECTED,2012/2/9 14:13:06,207266,35000
10932,O_CANCELLED,2012/2/9 14:13:06,207266,35000
10932,O_CREATED,2012/2/9 14:13:08,207266,35000
10932,O_SENT,2012/2/9 14:13:08,207266,35000
10913,O_CANCELLED,2012/2/11 13:53:09,207266,35000
10913,O_SELECTED,2012/2/11 13:53:09,207266,35000
10913,O_CREATED,2012/2/11 13:53:10,207266,35000
10913,O_SENT,2012/2/11 13:53:10,207266,35000
11259,O_SENT_BACK,2012/2/17 8:57:17,207266,35000
11203,O_SELECTED,2012/2/20 14:55:27,207266,35000
11203,O_CANCELLED,2012/2/20 14:55:27,207266,35000
11203,O_CREATED,2012/2/20 14:55:30,207266,35000
11203,O_SENT,2012/2/20 14:55:31,207266,35000
10913,O_SELECTED,2012/2/20 17:34:55,207266,35000
10913,O_CANCELLED,2012/2/20 17:34:55,207266,35000
10913,O_CREATED,2012/2/20 17:34:56,207266,35000
10913,O_SENT,2012/2/20 17:34:56,207266,35000
10932,O_CANCELLED,2012/2/21 11:38:24,207266,35000
10228,O_SELECTED,2011/12/13 14:55:39,192665,35000
10228,O_CREATED,2011/12/13 14:55:40,192665,35000
10228,O_SENT,2011/12/13 14:55:40,192665,35000
112,O_CANCELLED,2012/1/13 8:15:29,192665,35000
11000,O_SELECTED,2012/1/26 9:59:31,204119,5000
11000,O_CREATED,2012/1/26 9:59:33,204119,5000
11000,O_SENT,2012/1/26 9:59:33,204119,5000
11299,O_CANCELLED,2012/2/22 14:37:33,204119,5000
11122,O_SELECTED,2011/10/17 17:58:19,177624,22500
11122,O_CREATED,2011/10/17 17:58:21,177624,22500
11122,O_SENT,2011/10/17 17:58:21,177624,22500
11122,O_SELECTED,2011/10/17 18:00:45,177624,22500
11122,O_CANCELLED,2011/10/17 18:00:45,177624,22500
11122,O_CREATED,2011/10/17 18:00:45,177624,22500
11122,O_SENT,2011/10/17 18:00:45,177624,22500
11049,O_SENT_BACK,2011/11/2 7:55:00,177624,22500
10138,O_SELECTED,2011/11/4 13:42:11,177624,22500
10138,O_CANCELLED,2011/11/4 13:42:11,177624,22500
10138,O_CREATED,2011/11/4 13:42:13,177624,22500
10138,O_SENT,2011/11/4 13:42:13,177624,22500
10138,O_SENT_BACK,2011/11/7 14:45:43,177624,22500
10982,O_CANCELLED,2011/11/8 11:51:15,177624,22500
10982,O_SELECTED,2011/11/8 11:51:15,177624,22500
10982,O_CREATED,2011/11/8 11:51:17,177624,22500
10982,O_SENT,2011/11/8 11:51:17,177624,22500
10982,O_CANCELLED,2011/11/8 11:53:58,177624,22500
11202,O_SELECTED,2012/1/26 11:07:50,204134,7000
11202,O_CREATED,2012/1/26 11:07:51,204134,7000
11202,O_SENT,2012/1/26 11:07:51,204134,7000
11202,O_SELECTED,2012/1/26 11:11:01,204134,7000
11202,O_CANCELLED,2012/1/26 11:11:01,204134,7000
11202,O_CREATED,2012/1/26 11:11:02,204134,7000
11202,O_SENT,2012/1/26 11:11:02,204134,7000
10913,O_CANCELLED,2012/2/2 17:01:12,204134,7000
10935,O_SELECTED,2012/2/13 10:50:51,208097,5000
10935,O_CREATED,2012/2/13 10:50:53,208097,5000
10935,O_SENT,2012/2/13 10:50:53,208097,5000
10939,O_SELECTED,2012/1/5 11:54:44,198122,8000
10939,O_CREATED,2012/1/5 11:54:46,198122,8000
10939,O_SENT,2012/1/5 11:54:46,198122,8000
10909,O_CANCELLED,2012/1/17 11:34:13,198122,8000
10909,O_SELECTED,2012/1/17 11:34:13,198122,8000
10909,O_CREATED,2012/1/17 11:34:14,198122,8000
10909,O_SENT,2012/1/17 11:34:14,198122,8000
10899,O_SENT_BACK,2012/2/9 10:05:47,198122,8000
10629,O_SELECTED,2012/2/14 11:06:53,198122,8000
10629,O_CANCELLED,2012/2/14 11:06:53,198122,8000
10629,O_CREATED,2012/2/14 11:06:55,198122,8000
10629,O_SENT,2012/2/14 11:06:55,198122,8000
10629,O_ACCEPTED,2012/2/14 11:07:57,198122,8000
10881,O_SELECTED,2012/2/27 18:46:27,212824,5000
10881,O_CREATED,2012/2/27 18:46:28,212824,5000
10881,O_SENT,2012/2/27 18:46:28,212824,5000
10881,O_SELECTED,2012/2/28 9:06:00,213088,1000
10881,O_CREATED,2012/2/28 9:06:01,213088,1000
10881,O_SENT,2012/2/28 9:06:01,213088,1000
10899,O_SENT_BACK,2012/3/6 13:05:05,213088,1000
10609,O_ACCEPTED,2012/3/13 13:53:39,213088,1000
11203,O_SELECTED,2012/1/6 19:50:29,198621,41382
11203,O_CREATED,2012/1/6 19:50:30,198621,41382
11203,O_SENT,2012/1/6 19:50:30,198621,41382
11259,O_SENT_BACK,2012/1/31 15:44:51,198621,41382
10629,O_ACCEPTED,2012/2/6 13:21:27,198621,41382
11169,O_SELECTED,2012/1/27 9:19:51,204379,7500
11169,O_CREATED,2012/1/27 9:20:40,204379,7500
11169,O_SENT,2012/1/27 9:20:40,204379,7500
11259,O_SENT_BACK,2012/2/1 11:59:30,204379,7500
10609,O_DECLINED,2012/2/7 13:05:58,204379,7500
11180,O_SELECTED,2012/1/2 17:24:04,196918,40000
11180,O_CREATED,2012/1/2 17:24:05,196918,40000
11180,O_SENT,2012/1/2 17:24:05,196918,40000
11180,O_SELECTED,2012/1/2 17:25:11,196918,40000
11180,O_CANCELLED,2012/1/2 17:25:11,196918,40000
11180,O_CREATED,2012/1/2 17:25:12,196918,40000
11180,O_SENT,2012/1/2 17:25:12,196918,40000
10881,O_CANCELLED,2012/1/30 19:22:14,196918,40000
11122,O_SELECTED,2011/11/29 19:37:58,189958,30000
11122,O_CREATED,2011/11/29 19:37:59,189958,30000
11122,O_SENT,2011/11/29 19:37:59,189958,30000
10789,O_SENT_BACK,2011/12/9 9:33:36,189958,30000
10138,O_CANCELLED,2011/12/15 7:46:08,189958,30000
10138,O_SELECTED,2011/12/15 7:46:08,189958,30000
10138,O_CREATED,2011/12/15 7:46:12,189958,30000
10138,O_SENT,2011/12/15 7:46:12,189958,30000
10929,O_SELECTED,2011/12/15 13:54:07,189958,30000
10929,O_CANCELLED,2011/12/15 13:54:07,189958,30000
10929,O_CREATED,2011/12/15 13:54:09,189958,30000
10929,O_SENT,2011/12/15 13:54:09,189958,30000
10138,O_ACCEPTED,2011/12/21 14:10:04,189958,30000
11122,O_SELECTED,2011/11/8 19:45:30,183250,17500
11122,O_CREATED,2011/11/8 19:45:31,183250,17500
11122,O_SENT,2011/11/8 19:45:31,183250,17500
11029,O_SENT_BACK,2011/11/17 8:58:51,183250,17500
10861,O_DECLINED,2011/11/22 13:50:24,183250,17500
11122,O_SELECTED,2012/2/6 17:43:46,206904,20000
11122,O_CREATED,2012/2/6 17:43:47,206904,20000
11122,O_SENT,2012/2/6 17:43:47,206904,20000
11049,O_SENT_BACK,2012/2/14 10:06:54,206904,20000
10138,O_ACCEPTED,2012/2/15 10:20:48,206904,20000
11289,O_SELECTED,2012/2/15 13:11:05,209697,12000
11289,O_CREATED,2012/2/15 13:11:07,209697,12000
11289,O_SENT,2012/2/15 13:11:07,209697,12000
11289,O_SENT_BACK,2012/2/15 13:12:03,209697,12000
11019,O_CANCELLED,2012/2/15 18:55:03,209697,12000
11000,O_SELECTED,2012/2/7 12:10:08,207107,6000
11000,O_CREATED,2012/2/7 12:10:09,207107,6000
11000,O_SENT,2012/2/7 12:10:09,207107,6000
10899,O_SENT_BACK,2012/2/17 8:46:57,207107,6000
10138,O_ACCEPTED,2012/2/21 15:10:39,207107,6000
11180,O_SELECTED,2012/2/14 12:39:17,208457,3500
11180,O_CREATED,2012/2/14 12:39:19,208457,3500
11180,O_SENT,2012/2/14 12:39:19,208457,3500
10899,O_SENT_BACK,2012/2/17 9:54:06,208457,3500
10138,O_ACCEPTED,2012/2/22 8:27:14,208457,3500
10861,O_SELECTED,2011/12/30 9:35:03,196578,15000
10861,O_CREATED,2011/12/30 9:35:04,196578,15000
10861,O_SENT,2011/12/30 9:35:04,196578,15000
10861,O_CANCELLED,2011/12/30 9:35:59,196578,15000
10861,O_SELECTED,2011/12/30 9:35:59,196578,15000
10861,O_CREATED,2011/12/30 9:36:01,196578,15000
10861,O_SENT,2011/12/30 9:36:01,196578,15000
10909,O_SELECTED,2012/1/7 14:59:00,196578,15000
10909,O_CANCELLED,2012/1/7 14:59:00,196578,15000
10909,O_CREATED,2012/1/7 14:59:02,196578,15000
10909,O_SENT,2012/1/7 14:59:02,196578,15000
10909,O_CANCELLED,2012/1/7 14:59:49,196578,15000
10909,O_SELECTED,2012/1/7 14:59:49,196578,15000
10909,O_CREATED,2012/1/7 14:59:50,196578,15000
10909,O_SENT,2012/1/7 14:59:50,196578,15000
10862,O_SELECTED,2012/1/17 11:14:56,196578,15000
10862,O_CANCELLED,2012/1/17 11:14:56,196578,15000
10862,O_CREATED,2012/1/17 11:14:57,196578,15000
10862,O_SENT,2012/1/17 11:14:57,196578,15000
11259,O_SENT_BACK,2012/1/24 9:41:00,196578,15000
10972,O_ACCEPTED,2012/2/2 7:44:36,196578,15000
10629,O_SELECTED,2011/10/14 11:32:55,176963,20000
10629,O_CREATED,2011/10/14 11:32:57,176963,20000
10629,O_SENT,2011/10/14 11:32:57,176963,20000
10629,O_SENT_BACK,2011/10/14 11:33:24,176963,20000
10629,O_ACCEPTED,2011/10/17 11:46:36,176963,20000
11200,O_SELECTED,2011/10/28 13:37:53,180541,7000
11200,O_CREATED,2011/10/28 13:37:55,180541,7000
11200,O_SENT,2011/10/28 13:37:55,180541,7000
11180,O_CANCELLED,2011/11/24 18:32:50,180541,7000
11181,O_SELECTED,2012/2/29 19:35:30,214226,25000
11181,O_CREATED,2012/2/29 19:35:31,214226,25000
11181,O_SENT,2012/2/29 19:35:31,214226,25000
11049,O_SENT_BACK,2012/3/6 9:41:22,214226,25000
10972,O_ACCEPTED,2012/3/9 13:27:09,214226,25000
10931,O_SELECTED,2012/2/4 13:50:29,206456,50000
10931,O_CREATED,2012/2/4 13:50:30,206456,50000
10931,O_SENT,2012/2/4 13:50:30,206456,50000
10629,O_SENT_BACK,2012/2/10 7:43:27,206456,50000
10629,O_ACCEPTED,2012/2/15 13:06:06,206456,50000
11189,O_SELECTED,2011/10/25 12:07:11,179667,10000
11189,O_CREATED,2011/10/25 12:07:13,179667,10000
11189,O_SENT,2011/10/25 12:07:13,179667,10000
10861,O_CANCELLED,2011/10/26 13:32:19,179667,10000
11169,O_SELECTED,2011/10/27 8:56:14,180067,10000
11169,O_CREATED,2011/10/27 8:56:15,180067,10000
11169,O_SENT,2011/10/27 8:56:15,180067,10000
11029,O_SENT_BACK,2011/11/3 8:53:47,180067,10000
10881,O_SELECTED,2011/11/7 18:25:02,180067,10000
10881,O_CANCELLED,2011/11/7 18:25:02,180067,10000
10881,O_CREATED,2011/11/7 18:25:04,180067,10000
10881,O_SENT,2011/11/7 18:25:04,180067,10000
10881,O_SELECTED,2011/11/7 18:27:56,180067,10000
10881,O_CANCELLED,2011/11/7 18:27:56,180067,10000
10881,O_CREATED,2011/11/7 18:27:57,180067,10000
10881,O_SENT,2011/11/7 18:27:57,180067,10000
11049,O_SENT_BACK,2011/11/11 10:01:24,180067,10000
10609,O_DECLINED,2011/11/11 15:21:49,180067,10000
11181,O_SELECTED,2012/2/27 18:39:07,213010,50000
11181,O_CREATED,2012/2/27 18:39:08,213010,50000
11181,O_SENT,2012/2/27 18:39:10,213010,50000
10899,O_SENT_BACK,2012/3/7 8:49:44,213010,50000
10138,O_ACCEPTED,2012/3/13 8:25:05,213010,50000
11202,O_SELECTED,2012/2/2 16:36:36,205791,6000
11202,O_CREATED,2012/2/2 16:36:38,205791,6000
11202,O_SENT,2012/2/2 16:36:38,205791,6000
10913,O_CANCELLED,2012/2/25 14:57:53,205791,6000
11169,O_SELECTED,2011/11/7 19:51:28,182945,5000
11169,O_CREATED,2011/11/7 19:51:29,182945,5000
11169,O_SENT,2011/11/7 19:51:30,182945,5000
10861,O_CANCELLED,2011/11/24 19:22:34,182945,5000
10929,O_SELECTED,2012/1/9 16:58:26,199348,6000
10929,O_CREATED,2012/1/9 16:59:13,199348,6000
10929,O_SENT,2012/1/9 16:59:13,199348,6000
10609,O_SENT_BACK,2012/1/18 8:40:02,199348,6000
10609,O_ACCEPTED,2012/1/18 9:11:25,199348,6000
11200,O_SELECTED,2011/10/18 7:39:28,177666,15000
11200,O_CREATED,2011/10/18 7:39:29,177666,15000
11200,O_SENT,2011/10/18 7:39:29,177666,15000
11029,O_SENT_BACK,2011/10/24 8:03:07,177666,15000
10629,O_ACCEPTED,2011/10/28 12:09:44,177666,15000
10982,O_SELECTED,2011/10/24 8:27:47,179354,25000
10982,O_CREATED,2011/10/24 8:27:49,179354,25000
10982,O_SENT,2011/10/24 8:27:49,179354,25000
11049,O_SENT_BACK,2011/11/7 9:07:44,179354,25000
10138,O_SELECTED,2011/11/10 9:46:06,179354,25000
10138,O_CANCELLED,2011/11/10 9:46:06,179354,25000
10138,O_CREATED,2011/11/10 9:46:08,179354,25000
10138,O_SENT,2011/11/10 9:46:08,179354,25000
11029,O_SENT_BACK,2011/11/16 10:34:03,179354,25000
10138,O_ACCEPTED,2011/11/16 11:09:55,179354,25000
11201,O_SELECTED,2012/3/2 13:05:03,214268,25000
11201,O_CREATED,2012/3/2 13:05:05,214268,25000
11201,O_SENT,2012/3/2 13:05:05,214268,25000
10899,O_SENT_BACK,2012/3/6 13:56:33,214268,25000
10972,O_ACCEPTED,2012/3/13 14:27:51,214268,25000
